clip_id,actor,emotion_code,emotion_4class,p_happy,p_angry,p_sad,p_neutral
13_03_02_01_01,13,3,happy,0.906603,0.061259,0.001438,0.0307
13_03_02_01_02,13,3,happy,0.771937,0.212454,0.000116,0.015493
13_03_02_02_01,13,3,happy,0.246029,0.73435,4e-05,0.019582
13_03_02_02_02,13,3,happy,0.078286,0.904142,1.1e-05,0.017561
13_04_01_01_01,13,4,sad,0.473619,0.067778,0.00509,0.453513
13_04_01_01_02,13,4,sad,0.575788,0.084175,0.01943,0.320606
13_04_01_02_01,13,4,sad,0.485922,0.041365,0.00338,0.469333
13_04_01_02_02,13,4,sad,0.598012,0.021052,0.008331,0.372605
13_04_02_01_01,13,4,sad,0.522375,0.255187,0.001036,0.221402
13_04_02_01_02,13,4,sad,0.589085,0.100721,0.00364,0.306554
13_04_02_02_01,13,4,sad,0.701338,0.102627,0.000882,0.195153
13_04_02_02_02,13,4,sad,0.726422,0.01187,0.007318,0.254389
13_05_01_01_01,13,5,angry,0.019159,0.959728,1.8e-05,0.021094
13_05_01_01_02,13,5,angry,0.013866,0.981807,4e-06,0.004322
13_05_01_02_01,13,5,angry,0.014549,0.973462,8e-06,0.011981
13_05_01_02_02,13,5,angry,0.00679,0.989513,2e-06,0.003696
13_05_02_01_01,13,5,angry,0.002726,0.997237,1e-06,3.6e-05
13_05_02_01_02,13,5,angry,0.006892,0.993009,2e-06,9.7e-05
13_05_02_02_01,13,5,angry,0.000902,0.999037,0.0,6e-05
13_05_02_02_02,13,5,angry,0.000693,0.999303,0.0,4e-06
13_06_01_01_01,13,6,neutral,0.232219,0.695406,0.000223,0.072151
13_06_01_01_02,13,6,neutral,0.238499,0.640007,0.000638,0.120855
13_06_01_02_01,13,6,neutral,0.235585,0.699273,0.00011,0.065032
13_06_01_02_02,13,6,neutral,0.179885,0.744735,0.00012,0.07526
13_06_02_01_01,13,6,neutral,0.204532,0.767827,0.000268,0.027373
13_06_02_01_02,13,6,neutral,0.016398,0.981406,1.4e-05,0.002183
13_06_02_02_01,13,6,neutral,0.00639,0.992129,5e-06,0.001475
13_06_02_02_02,13,6,neutral,0.568762,0.318412,0.000314,0.112512
13_07_01_01_01,13,7,neutral,0.312251,0.02684,0.001529,0.65938
13_07_01_01_02,13,7,neutral,0.429758,0.029094,0.001796,0.539352
13_07_01_02_01,13,7,neutral,0.612519,0.049182,0.00248,0.335819
13_07_01_02_02,13,7,neutral,0.506231,0.215761,0.001081,0.276927
13_07_02_01_01,13,7,neutral,0.188469,0.736443,0.000293,0.074794
13_07_02_01_02,13,7,neutral,0.239229,0.640207,0.000202,0.120362
13_07_02_02_01,13,7,neutral,0.446551,0.255454,0.002841,0.295153
13_07_02_02_02,13,7,neutral,0.337645,0.551673,0.000664,0.110018
13_08_01_01_01,13,8,neutral,0.336638,0.596285,0.000182,0.066896
13_08_01_01_02,13,8,neutral,0.466696,0.291834,0.000384,0.241086
13_08_01_02_01,13,8,neutral,0.224119,0.433887,4e-05,0.341953
13_08_01_02_02,13,8,neutral,0.1572,0.309024,3.8e-05,0.533738
13_08_02_01_01,13,8,neutral,0.096613,0.878686,1.2e-05,0.02469
13_08_02_01_02,13,8,neutral,0.351413,0.585975,5.3e-05,0.062559
13_08_02_02_01,13,8,neutral,0.127312,0.828962,6e-06,0.04372
13_08_02_02_02,13,8,neutral,0.063001,0.915753,1.2e-05,0.021234
14_01_01_01_01,14,1,neutral,0.091195,0.766771,0.000346,0.141687
14_01_01_01_02,14,1,neutral,0.087482,0.744052,0.000217,0.168249
14_01_01_02_01,14,1,neutral,0.132174,0.611539,0.000106,0.256181
14_01_01_02_02,14,1,neutral,0.112665,0.702138,0.000112,0.185086
14_02_01_01_01,14,2,neutral,0.407424,0.415083,0.000512,0.176981
14_02_01_01_02,14,2,neutral,0.430274,0.330374,0.006117,0.233235
14_02_01_02_01,14,2,neutral,0.288475,0.384436,0.002793,0.324296
14_02_01_02_02,14,2,neutral,0.383101,0.47394,0.000919,0.14204
14_02_02_01_01,14,2,neutral,0.62092,0.296583,0.003547,0.07895
14_02_02_01_02,14,2,neutral,0.54006,0.158805,0.011369,0.289766
14_02_02_02_01,14,2,neutral,0.685431,0.136175,0.004314,0.17408
14_02_02_02_02,14,2,neutral,0.462548,0.416361,0.004778,0.116313
14_03_01_01_01,14,3,happy,0.2125,0.786188,0.000247,0.001065
14_03_01_01_02,14,3,happy,0.015623,0.983822,3.1e-05,0.000524
14_03_01_02_01,14,3,happy,0.574469,0.400657,0.002436,0.022438
14_03_01_02_02,14,3,happy,0.089267,0.908462,0.000193,0.002077
14_03_02_01_01,14,3,happy,0.05774,0.941877,4.2e-05,0.000341
14_03_02_01_02,14,3,happy,0.193786,0.805508,0.000204,0.000502
14_03_02_02_01,14,3,happy,0.364484,0.633868,0.000603,0.001046
14_03_02_02_02,14,3,happy,0.656198,0.34184,0.001082,0.000881
14_04_01_01_01,14,4,sad,0.214656,0.665239,0.00876,0.111345
14_04_01_01_02,14,4,sad,0.029413,0.852547,0.001139,0.116901
14_04_01_02_01,14,4,sad,0.606198,0.296796,0.012668,0.084339
14_04_01_02_02,14,4,sad,0.150335,0.593774,0.008702,0.247189
14_04_02_01_01,14,4,sad,0.073149,0.915795,0.001109,0.009946
14_04_02_01_02,14,4,sad,0.668089,0.311959,0.004054,0.015898
14_04_02_02_01,14,4,sad,0.387622,0.587397,0.003743,0.021238
14_04_02_02_02,14,4,sad,0.48013,0.505031,0.004409,0.01043
14_05_01_01_01,14,5,angry,0.005955,0.993358,1.8e-05,0.00067
14_05_01_01_02,14,5,angry,0.001062,0.998657,2e-06,0.000279
14_05_01_02_01,14,5,angry,0.005427,0.994181,5e-06,0.000387
14_05_01_02_02,14,5,angry,0.003441,0.996162,3e-06,0.000393
14_05_02_01_01,14,5,angry,0.035303,0.964021,0.000225,0.000451
14_05_02_01_02,14,5,angry,0.011396,0.988302,3.3e-05,0.00027
14_05_02_02_01,14,5,angry,0.018203,0.981536,0.0001,0.000161
14_05_02_02_02,14,5,angry,0.013427,0.986457,1.3e-05,0.000102
14_06_01_01_01,14,6,neutral,0.234947,0.727417,0.00497,0.032665
14_06_01_01_02,14,6,neutral,0.038535,0.926501,0.001297,0.033667
14_06_01_02_01,14,6,neutral,0.55327,0.309481,0.01317,0.124079
14_06_01_02_02,14,6,neutral,0.634791,0.310514,0.007249,0.047446
14_06_02_01_01,14,6,neutral,0.12479,0.872023,0.00059,0.002598
14_06_02_01_02,14,6,neutral,0.514258,0.482332,0.000135,0.003275
14_06_02_02_01,14,6,neutral,0.205609,0.791347,0.000875,0.002169
14_06_02_02_02,14,6,neutral,0.505391,0.487187,0.003163,0.00426
14_07_01_01_01,14,7,neutral,0.433785,0.551514,0.00401,0.010691
14_07_01_01_02,14,7,neutral,0.113379,0.872371,0.000432,0.013818
14_07_01_02_01,14,7,neutral,0.110601,0.879821,0.001027,0.00855
14_07_01_02_02,14,7,neutral,0.152785,0.840783,0.003852,0.00258
14_07_02_01_01,14,7,neutral,0.417902,0.571223,0.001027,0.009848
14_07_02_01_02,14,7,neutral,0.611053,0.326213,0.025162,0.037571
14_07_02_02_01,14,7,neutral,0.698153,0.290264,0.001403,0.01018
14_07_02_02_02,14,7,neutral,0.075608,0.9138,0.001539,0.009054
14_08_01_01_01,14,8,neutral,0.111689,0.824528,0.000115,0.063668
14_08_01_01_02,14,8,neutral,0.091099,0.860707,9.7e-05,0.048098
14_08_01_02_01,14,8,neutral,0.191761,0.731795,0.00017,0.076275
14_08_01_02_02,14,8,neutral,0.08556,0.853527,0.000102,0.060811
14_08_02_01_01,14,8,neutral,0.029762,0.966048,2.5e-05,0.004164
14_08_02_01_02,14,8,neutral,0.04441,0.95167,3.7e-05,0.003882
14_08_02_02_01,14,8,neutral,0.166138,0.826463,0.000164,0.007235
14_08_02_02_02,14,8,neutral,0.271684,0.721532,0.000188,0.006595
15_01_01_01_01,15,1,neutral,0.554003,0.244051,0.002047,0.199899
15_01_01_01_02,15,1,neutral,0.502732,0.291587,0.000587,0.205094
15_01_01_02_01,15,1,neutral,0.367211,0.440959,0.000472,0.191358
15_01_01_02_02,15,1,neutral,0.266176,0.464091,0.000846,0.268886
15_02_01_01_01,15,2,neutral,0.808497,0.024274,0.0227,0.144528
15_02_01_01_02,15,2,neutral,0.722829,0.048727,0.017049,0.211395
15_02_01_02_01,15,2,neutral,0.866606,0.029916,0.065992,0.037486
15_02_01_02_02,15,2,neutral,0.822223,0.091317,0.003253,0.083208
15_02_02_01_01,15,2,neutral,0.883591,0.065818,0.005958,0.044634
15_02_02_01_02,15,2,neutral,0.639012,0.144529,0.021405,0.195054
15_02_02_02_01,15,2,neutral,0.851977,0.019497,0.079068,0.049458
15_02_02_02_02,15,2,neutral,0.949622,0.028374,0.005445,0.016559
15_03_01_01_01,15,3,happy,0.918352,0.040762,0.000796,0.040091
15_03_01_01_02,15,3,happy,0.855239,0.086431,0.000421,0.057909
15_03_01_02_01,15,3,happy,0.977079,0.003192,0.000656,0.019073
15_03_01_02_02,15,3,happy,0.960053,0.013767,0.001405,0.024775
15_03_02_01_01,15,3,happy,0.118143,0.871157,0.000543,0.010156
15_03_02_01_02,15,3,happy,0.934044,0.057296,0.000379,0.008282
15_03_02_02_01,15,3,happy,0.912837,0.077047,0.000514,0.009602
15_03_02_02_02,15,3,happy,0.966737,0.022936,0.000351,0.009976
15_04_01_01_01,15,4,sad,0.799374,0.143903,0.002098,0.054625
15_04_01_01_02,15,4,sad,0.765608,0.041801,0.005455,0.187136
15_04_01_02_01,15,4,sad,0.859178,0.033179,0.002536,0.105107
15_04_01_02_02,15,4,sad,0.910569,0.036132,0.007136,0.046162
15_04_02_01_01,15,4,sad,0.907688,0.06265,0.004913,0.024749
15_04_02_01_02,15,4,sad,0.985743,0.007829,0.003866,0.002562
15_04_02_02_01,15,4,sad,0.946678,0.033144,0.000721,0.019457
15_04_02_02_02,15,4,sad,0.976214,0.014415,0.004924,0.004447
15_05_01_01_01,15,5,angry,0.038751,0.957999,6e-05,0.00319
15_05_01_01_02,15,5,angry,0.026478,0.972457,4.1e-05,0.001025
15_05_01_02_01,15,5,angry,0.215147,0.766051,0.000112,0.018691
15_05_01_02_02,15,5,angry,0.007609,0.991856,2e-06,0.000533
15_05_02_01_01,15,5,angry,0.015973,0.983227,2.3e-05,0.000776
15_05_02_01_02,15,5,angry,0.01129,0.98814,6e-06,0.000564
15_05_02_02_01,15,5,angry,0.101335,0.898111,2e-05,0.000534
15_05_02_02_02,15,5,angry,0.016794,0.982666,4e-06,0.000536
15_06_01_01_01,15,6,neutral,0.837858,0.120432,0.006945,0.034765
15_06_01_01_02,15,6,neutral,0.947551,0.032034,0.004325,0.01609
15_06_01_02_01,15,6,neutral,0.887351,0.067659,0.024239,0.020752
15_06_01_02_02,15,6,neutral,0.876932,0.09803,0.004664,0.020374
15_06_02_01_01,15,6,neutral,0.811142,0.174025,0.010779,0.004054
15_06_02_01_02,15,6,neutral,0.574893,0.42248,0.001132,0.001495
15_06_02_02_01,15,6,neutral,0.949599,0.046069,0.00177,0.002562
15_06_02_02_02,15,6,neutral,0.416948,0.575686,0.001803,0.005564
15_07_01_01_01,15,7,neutral,0.860452,0.093374,0.011309,0.034866
15_07_01_01_02,15,7,neutral,0.93216,0.015033,0.002531,0.050276
15_07_01_02_01,15,7,neutral,0.917007,0.012675,0.011061,0.059258
15_07_01_02_02,15,7,neutral,0.524906,0.37816,0.000415,0.096519
15_07_02_01_01,15,7,neutral,0.710809,0.259695,0.002498,0.026997
15_07_02_01_02,15,7,neutral,0.951758,0.007784,0.007036,0.033422
15_07_02_02_01,15,7,neutral,0.624049,0.358909,0.002578,0.014464
15_07_02_02_02,15,7,neutral,0.770634,0.221413,0.001575,0.006378
15_08_01_01_01,15,8,neutral,0.934169,0.020783,0.005829,0.039219
15_08_01_01_02,15,8,neutral,0.756838,0.176012,0.000274,0.066876
15_08_01_02_01,15,8,neutral,0.946703,0.017802,0.000646,0.034849
15_08_01_02_02,15,8,neutral,0.931786,0.031708,0.000208,0.036298
15_08_02_01_01,15,8,neutral,0.357023,0.617149,0.001846,0.023981
15_08_02_01_02,15,8,neutral,0.899883,0.090988,0.000199,0.00893
15_08_02_02_01,15,8,neutral,0.949488,0.017662,0.000266,0.032584
15_08_02_02_02,15,8,neutral,0.973479,0.0145,0.000808,0.011213
16_01_01_01_01,16,1,neutral,0.050062,0.901428,4.4e-05,0.048467
16_01_01_01_02,16,1,neutral,0.076118,0.873992,2.5e-05,0.049864
16_01_01_02_01,16,1,neutral,0.050497,0.925076,1.8e-05,0.024408
16_01_01_02_02,16,1,neutral,0.205945,0.730651,4.6e-05,0.063358
16_02_01_01_01,16,2,neutral,0.221503,0.589336,0.000195,0.188966
16_02_01_01_02,16,2,neutral,0.251793,0.500495,0.000952,0.24676
16_02_01_02_01,16,2,neutral,0.19607,0.706922,0.00022,0.096788
16_02_01_02_02,16,2,neutral,0.29298,0.643846,9.1e-05,0.063083
16_02_02_01_01,16,2,neutral,0.401795,0.533276,0.000232,0.064697
16_02_02_01_02,16,2,neutral,0.081087,0.84437,0.000157,0.074386
16_02_02_02_01,16,2,neutral,0.368722,0.387908,0.000732,0.242639
16_02_02_02_02,16,2,neutral,0.45241,0.329724,0.00061,0.217256
16_03_01_01_01,16,3,happy,0.060845,0.931193,9e-06,0.007953
16_03_01_01_02,16,3,happy,0.065891,0.927389,2.3e-05,0.006696
16_03_01_02_01,16,3,happy,0.027722,0.969808,5e-06,0.002465
16_03_01_02_02,16,3,happy,0.028098,0.964402,1.4e-05,0.007486
16_03_02_01_01,16,3,happy,0.064407,0.934058,1.3e-05,0.001522
16_03_02_01_02,16,3,happy,0.042733,0.956459,8e-06,0.0008
16_03_02_02_01,16,3,happy,0.026803,0.972411,4e-06,0.000782
16_03_02_02_02,16,3,happy,0.12339,0.873803,2.3e-05,0.002784
16_04_01_01_01,16,4,sad,0.23129,0.662544,0.001908,0.104258
16_04_01_01_02,16,4,sad,0.34586,0.602716,0.001106,0.050317
16_04_01_02_01,16,4,sad,0.368284,0.503521,0.000373,0.127822
16_04_01_02_02,16,4,sad,0.223688,0.686398,0.000467,0.089447
16_04_02_01_01,16,4,sad,0.96754,0.009791,0.011895,0.010773
16_04_02_01_02,16,4,sad,0.910971,0.042924,0.011829,0.034276
16_04_02_02_01,16,4,sad,0.903018,0.068469,0.005916,0.022596
16_04_02_02_02,16,4,sad,0.933884,0.03174,0.020815,0.013561
16_05_01_01_01,16,5,angry,0.001883,0.997975,1e-06,0.000141
16_05_01_01_02,16,5,angry,0.008321,0.991289,5e-06,0.000385
16_05_01_02_01,16,5,angry,0.004715,0.994863,1e-06,0.00042
16_05_01_02_02,16,5,angry,0.004339,0.995309,1e-06,0.000352
16_05_02_01_01,16,5,angry,0.000791,0.999203,0.0,6e-06
16_05_02_01_02,16,5,angry,0.001037,0.998939,1e-06,2.4e-05
16_05_02_02_01,16,5,angry,0.001773,0.99818,1e-06,4.6e-05
16_05_02_02_02,16,5,angry,0.001192,0.998772,0.0,3.5e-05
16_06_01_01_01,16,6,neutral,0.570284,0.408959,0.004154,0.016603
16_06_01_01_02,16,6,neutral,0.061344,0.92463,0.000191,0.013834
16_06_01_02_01,16,6,neutral,0.731329,0.243786,0.00082,0.024066
16_06_01_02_02,16,6,neutral,0.610214,0.373701,0.001181,0.014903
16_06_02_01_01,16,6,neutral,0.811978,0.185317,0.001812,0.000893
16_06_02_01_02,16,6,neutral,0.784797,0.210192,0.003851,0.001161
16_06_02_02_01,16,6,neutral,0.845754,0.150644,0.002201,0.001401
16_06_02_02_02,16,6,neutral,0.7106,0.276834,0.009473,0.003093
16_07_01_01_01,16,7,neutral,0.179786,0.795416,0.000252,0.024545
16_07_01_01_02,16,7,neutral,0.294184,0.68281,0.000432,0.022575
16_07_01_02_01,16,7,neutral,0.219263,0.748375,5.9e-05,0.032302
16_07_01_02_02,16,7,neutral,0.212878,0.75064,0.000112,0.036369
16_07_02_01_01,16,7,neutral,0.251829,0.710233,0.000638,0.0373
16_07_02_01_02,16,7,neutral,0.176196,0.815584,0.000474,0.007747
16_07_02_02_01,16,7,neutral,0.24421,0.73875,0.000299,0.016742
16_07_02_02_02,16,7,neutral,0.015527,0.981725,1.9e-05,0.002729
16_08_01_01_01,16,8,neutral,0.030139,0.947395,5.1e-05,0.022414
16_08_01_01_02,16,8,neutral,0.060486,0.936709,1.3e-05,0.002792
16_08_01_02_01,16,8,neutral,0.012383,0.9856,6e-06,0.00201
16_08_01_02_02,16,8,neutral,0.012709,0.985146,6e-06,0.002139
16_08_02_01_01,16,8,neutral,0.054524,0.93757,4.2e-05,0.007864
16_08_02_01_02,16,8,neutral,0.01264,0.986166,2.3e-05,0.001171
16_08_02_02_01,16,8,neutral,0.027566,0.971673,1.4e-05,0.000748
16_08_02_02_02,16,8,neutral,0.010895,0.988217,5e-06,0.000883
17_01_01_01_01,17,1,neutral,0.662364,0.013476,0.04529,0.27887
17_01_01_01_02,17,1,neutral,0.777478,0.029887,0.025848,0.166787
17_01_01_02_01,17,1,neutral,0.564883,0.021017,0.027237,0.386863
17_01_01_02_02,17,1,neutral,0.686207,0.00367,0.072631,0.237493
17_02_01_01_01,17,2,neutral,0.758067,0.019812,0.006454,0.215666
17_02_01_01_02,17,2,neutral,0.782383,0.031048,0.01473,0.171839
17_02_01_02_01,17,2,neutral,0.852339,0.006937,0.032151,0.108572
17_02_01_02_02,17,2,neutral,0.673663,0.004469,0.033939,0.287929
17_02_02_01_01,17,2,neutral,0.789078,0.013998,0.020665,0.176259
17_02_02_01_02,17,2,neutral,0.789334,0.003155,0.077422,0.130088
17_02_02_02_01,17,2,neutral,0.896899,0.001521,0.037199,0.064381
17_02_02_02_02,17,2,neutral,0.845057,0.001236,0.084837,0.06887
17_03_01_01_01,17,3,happy,0.814112,0.0203,0.007826,0.157762
17_03_01_01_02,17,3,happy,0.858044,0.061805,0.003148,0.077004
17_03_01_02_01,17,3,happy,0.742399,0.130444,0.001966,0.125191
17_03_01_02_02,17,3,happy,0.806763,0.025169,0.025432,0.142636
17_03_02_01_01,17,3,happy,0.770172,0.209814,0.00768,0.012335
17_03_02_01_02,17,3,happy,0.694291,0.293151,0.002707,0.009852
17_03_02_02_01,17,3,happy,0.598828,0.382735,0.00298,0.015457
17_03_02_02_02,17,3,happy,0.714207,0.26524,0.004247,0.016306
17_04_01_01_01,17,4,sad,0.883999,0.012122,0.035871,0.068009
17_04_01_01_02,17,4,sad,0.861789,0.020692,0.033384,0.084135
17_04_01_02_01,17,4,sad,0.678654,0.011951,0.102853,0.206542
17_04_01_02_02,17,4,sad,0.857338,0.034487,0.024043,0.084131
17_04_02_01_01,17,4,sad,0.889836,0.016555,0.044345,0.049264
17_04_02_01_02,17,4,sad,0.917675,0.020464,0.028509,0.033351
17_04_02_02_01,17,4,sad,0.802053,0.015064,0.114422,0.068462
17_04_02_02_02,17,4,sad,0.92241,0.008329,0.0437,0.02556
17_05_01_01_01,17,5,angry,0.952234,0.005079,0.009686,0.033001
17_05_01_01_02,17,5,angry,0.733828,0.09964,0.022962,0.143569
17_05_01_02_01,17,5,angry,0.802053,0.137699,0.010044,0.050204
17_05_01_02_02,17,5,angry,0.818291,0.043031,0.03273,0.105949
17_05_02_01_01,17,5,angry,0.334602,0.661168,0.000377,0.003853
17_05_02_01_02,17,5,angry,0.046818,0.950234,3.5e-05,0.002912
17_05_02_02_01,17,5,angry,0.079479,0.915074,4.4e-05,0.005403
17_05_02_02_02,17,5,angry,0.027136,0.957646,8.2e-05,0.015136
17_06_01_01_01,17,6,neutral,0.831803,0.071712,0.023563,0.072922
17_06_01_01_02,17,6,neutral,0.809948,0.134313,0.017951,0.037789
17_06_01_02_01,17,6,neutral,0.883065,0.043764,0.054994,0.018178
17_06_01_02_02,17,6,neutral,0.262285,0.729818,0.001185,0.006711
17_06_02_01_01,17,6,neutral,0.606355,0.384279,0.00383,0.005536
17_06_02_01_02,17,6,neutral,0.329328,0.667738,0.000769,0.002165
17_06_02_02_01,17,6,neutral,0.083437,0.911336,0.000324,0.004903
17_06_02_02_02,17,6,neutral,0.601713,0.392302,0.001254,0.004731
17_07_01_01_01,17,7,neutral,0.597719,0.378597,0.001543,0.022141
17_07_01_01_02,17,7,neutral,0.414227,0.547246,0.00184,0.036687
17_07_01_02_01,17,7,neutral,0.926806,0.026853,0.012786,0.033555
17_07_01_02_02,17,7,neutral,0.871273,0.01771,0.040718,0.070299
17_07_02_01_01,17,7,neutral,0.559651,0.432972,0.001573,0.005805
17_07_02_01_02,17,7,neutral,0.751304,0.213769,0.001169,0.033759
17_07_02_02_01,17,7,neutral,0.809293,0.181968,0.004152,0.004588
17_07_02_02_02,17,7,neutral,0.875543,0.106474,0.006902,0.011081
17_08_01_01_01,17,8,neutral,0.784469,0.189608,0.000603,0.02532
17_08_01_01_02,17,8,neutral,0.803597,0.177069,0.006174,0.013161
17_08_01_02_01,17,8,neutral,0.623035,0.359835,0.001202,0.015929
17_08_01_02_02,17,8,neutral,0.885798,0.099284,0.003876,0.011043
17_08_02_01_01,17,8,neutral,0.309284,0.680899,0.001155,0.008662
17_08_02_01_02,17,8,neutral,0.943786,0.040553,0.007519,0.008142
17_08_02_02_01,17,8,neutral,0.370872,0.624089,0.001721,0.003319
17_08_02_02_02,17,8,neutral,0.416533,0.578303,0.001269,0.003895
18_01_01_01_01,18,1,neutral,0.530825,0.029239,0.005696,0.43424
18_01_01_01_02,18,1,neutral,0.311479,0.113686,0.014434,0.560401
18_01_01_02_01,18,1,neutral,0.314975,0.094191,0.005302,0.585532
18_01_01_02_02,18,1,neutral,0.510949,0.079287,0.010886,0.398878
18_02_01_01_01,18,2,neutral,0.326433,0.120198,0.008661,0.544708
18_02_01_01_02,18,2,neutral,0.573192,0.039155,0.003651,0.384001
18_02_01_02_01,18,2,neutral,0.542852,0.15361,0.007823,0.295714
18_02_01_02_02,18,2,neutral,0.436397,0.334443,0.00265,0.22651
18_02_02_01_01,18,2,neutral,0.477406,0.08863,0.003321,0.430643
18_02_02_01_02,18,2,neutral,0.633227,0.067788,0.010218,0.288767
18_02_02_02_01,18,2,neutral,0.697642,0.143719,0.003019,0.15562
18_02_02_02_02,18,2,neutral,0.65158,0.097517,0.002771,0.248132
18_03_01_01_01,18,3,happy,0.654081,0.228161,0.001352,0.116406
18_03_01_01_02,18,3,happy,0.747536,0.186101,0.001012,0.065351
18_03_01_02_01,18,3,happy,0.53265,0.329485,0.001256,0.13661
18_03_01_02_02,18,3,happy,0.705604,0.170669,0.000756,0.122971
18_03_02_01_01,18,3,happy,0.525759,0.46641,0.00117,0.006661
18_03_02_01_02,18,3,happy,0.972024,0.024328,0.003333,0.000316
18_03_02_02_01,18,3,happy,0.825092,0.172114,0.000681,0.002114
18_03_02_02_02,18,3,happy,0.739161,0.256089,0.002508,0.002242
18_04_01_01_01,18,4,sad,0.18005,0.522231,0.005926,0.291792
18_04_01_01_02,18,4,sad,0.360005,0.452953,0.00366,0.183382
18_04_01_02_01,18,4,sad,0.281757,0.136404,0.013245,0.568595
18_04_01_02_02,18,4,sad,0.378707,0.301188,0.010583,0.309523
18_04_02_01_01,18,4,sad,0.89918,0.09343,0.005373,0.002017
18_04_02_01_02,18,4,sad,0.945914,0.04881,0.003908,0.001368
18_04_02_02_01,18,4,sad,0.960852,0.026117,0.010746,0.002286
18_04_02_02_02,18,4,sad,0.956577,0.037211,0.004725,0.001486
18_05_01_01_01,18,5,angry,0.015421,0.970733,0.000197,0.013649
18_05_01_01_02,18,5,angry,0.05476,0.9283,0.002286,0.014654
18_05_01_02_01,18,5,angry,0.016046,0.979861,1.5e-05,0.004078
18_05_01_02_02,18,5,angry,0.035547,0.958626,7.5e-05,0.005751
18_05_02_01_01,18,5,angry,0.012794,0.986713,7e-06,0.000486
18_05_02_01_02,18,5,angry,0.012331,0.986864,6e-06,0.0008
18_05_02_02_01,18,5,angry,0.090929,0.908113,2.7e-05,0.000931
18_05_02_02_02,18,5,angry,0.018941,0.980814,6e-06,0.000239
18_06_01_01_01,18,6,neutral,0.528091,0.426253,0.017586,0.028071
18_06_01_01_02,18,6,neutral,0.399683,0.564554,0.018462,0.017302
18_06_01_02_01,18,6,neutral,0.314582,0.665567,0.003,0.016851
18_06_01_02_02,18,6,neutral,0.785664,0.192451,0.013673,0.008212
18_06_02_01_01,18,6,neutral,0.853443,0.138802,0.005535,0.00222
18_06_02_01_02,18,6,neutral,0.451374,0.536303,0.006457,0.005866
18_06_02_02_01,18,6,neutral,0.933323,0.057226,0.007248,0.002203
18_06_02_02_02,18,6,neutral,0.959927,0.030799,0.007294,0.00198
18_07_01_01_01,18,7,neutral,0.421885,0.524059,0.010196,0.04386
18_07_01_01_02,18,7,neutral,0.023592,0.966071,0.000769,0.009568
18_07_01_02_01,18,7,neutral,0.254113,0.735456,0.000445,0.009986
18_07_01_02_02,18,7,neutral,0.255074,0.707323,0.002134,0.035469
18_07_02_01_01,18,7,neutral,0.407035,0.582562,0.006061,0.004342
18_07_02_01_02,18,7,neutral,0.205828,0.781153,0.009152,0.003867
18_07_02_02_01,18,7,neutral,0.183244,0.812171,0.001379,0.003206
18_07_02_02_02,18,7,neutral,0.041553,0.957959,4.9e-05,0.000438
18_08_01_01_01,18,8,neutral,0.533342,0.267886,0.002821,0.195951
18_08_01_01_02,18,8,neutral,0.199781,0.617245,0.000701,0.182273
18_08_01_02_01,18,8,neutral,0.450351,0.444754,0.001056,0.103838
18_08_01_02_02,18,8,neutral,0.567469,0.33292,0.002068,0.097544
18_08_02_01_01,18,8,neutral,0.498455,0.489997,0.002342,0.009207
18_08_02_01_02,18,8,neutral,0.032816,0.958955,0.000146,0.008083
18_08_02_02_01,18,8,neutral,0.115717,0.879816,0.00013,0.004337
18_08_02_02_02,18,8,neutral,0.13816,0.855276,0.000667,0.005897
19_01_01_01_01,19,1,neutral,0.596482,0.011007,0.008562,0.383949
19_01_01_01_02,19,1,neutral,0.710948,0.009606,0.004304,0.275141
19_01_01_02_01,19,1,neutral,0.809746,0.001587,0.005737,0.182931
19_01_01_02_02,19,1,neutral,0.651378,0.003714,0.011669,0.333239
19_02_01_01_01,19,2,neutral,0.782155,0.002638,0.011169,0.204037
19_02_01_01_02,19,2,neutral,0.713591,0.001816,0.01352,0.271073
19_02_01_02_01,19,2,neutral,0.604903,0.00214,0.011958,0.381
19_02_01_02_02,19,2,neutral,0.808761,0.000428,0.024443,0.166368
19_02_02_01_01,19,2,neutral,0.602812,0.005381,0.035548,0.356259
19_02_02_01_02,19,2,neutral,0.822427,0.001291,0.057734,0.118547
19_02_02_02_01,19,2,neutral,0.839357,0.000935,0.050849,0.108859
19_02_02_02_02,19,2,neutral,0.81115,0.000901,0.090587,0.097362
19_03_01_01_01,19,3,happy,0.891963,0.035965,0.002607,0.069465
19_03_01_01_02,19,3,happy,0.948115,0.033407,0.001068,0.01741
19_03_01_02_01,19,3,happy,0.801814,0.002109,0.004265,0.191812
19_03_01_02_02,19,3,happy,0.780174,0.027254,0.003755,0.188817
19_03_02_01_01,19,3,happy,0.86175,0.110178,0.000762,0.02731
19_03_02_01_02,19,3,happy,0.987823,0.003342,0.000502,0.008332
19_03_02_02_01,19,3,happy,0.944383,0.043095,0.006943,0.00558
19_03_02_02_02,19,3,happy,0.28495,0.671899,0.002068,0.041082
19_04_01_01_01,19,4,sad,0.668254,0.008861,0.002754,0.320132
19_04_01_01_02,19,4,sad,0.801405,0.000962,0.081613,0.11602
19_04_01_02_01,19,4,sad,0.785878,0.000246,0.019868,0.194007
19_04_01_02_02,19,4,sad,0.555334,0.000798,0.040809,0.403058
19_04_02_01_01,19,4,sad,0.987123,0.003085,0.008761,0.001031
