clip_id,actor,emotion_code,emotion_4class,p_happy,p_angry,p_sad,p_neutral
13_04_01_01_02,13,4,sad,0.198753,0.255923,0.205788,0.339536
13_04_01_02_01,13,4,sad,0.193673,0.229207,0.219699,0.357421
13_04_01_02_02,13,4,sad,0.184253,0.248523,0.21993,0.347294
13_04_02_01_01,13,4,sad,0.195565,0.278861,0.221549,0.304026
13_04_02_01_02,13,4,sad,0.192007,0.279803,0.212671,0.315519
13_04_02_02_01,13,4,sad,0.189533,0.263526,0.21233,0.334611
13_04_02_02_02,13,4,sad,0.195424,0.244649,0.217664,0.342264
13_05_01_01_01,13,5,angry,0.194961,0.256145,0.217205,0.331689
13_05_01_01_02,13,5,angry,0.201547,0.272872,0.207352,0.31823
13_05_01_02_01,13,5,angry,0.199214,0.270282,0.212098,0.318406
13_05_01_02_02,13,5,angry,0.203892,0.267102,0.219394,0.309612
13_05_02_01_01,13,5,angry,0.212493,0.301013,0.212018,0.274476
13_05_02_01_02,13,5,angry,0.237919,0.322237,0.198421,0.241423
13_05_02_02_01,13,5,angry,0.218542,0.284304,0.212038,0.285116
13_05_02_02_02,13,5,angry,0.223077,0.306033,0.213911,0.256979
13_06_01_01_01,13,6,neutral,0.18876,0.244081,0.227819,0.339339
13_06_01_01_02,13,6,neutral,0.194515,0.243909,0.221673,0.339903
13_06_01_02_01,13,6,neutral,0.19335,0.249961,0.233346,0.323342
13_06_01_02_02,13,6,neutral,0.184869,0.249601,0.22886,0.336669
13_06_02_01_01,13,6,neutral,0.220992,0.289225,0.242406,0.247377
13_06_02_01_02,13,6,neutral,0.20373,0.288135,0.246409,0.261726
13_06_02_02_01,13,6,neutral,0.208801,0.294837,0.262742,0.233619
13_06_02_02_02,13,6,neutral,0.187913,0.253078,0.231841,0.327169
13_07_01_01_01,13,7,neutral,0.249001,0.238615,0.230216,0.282168
13_07_01_01_02,13,7,neutral,0.234503,0.260037,0.237379,0.268081
13_07_01_02_01,13,7,neutral,0.234272,0.273491,0.248771,0.243466
13_07_01_02_02,13,7,neutral,0.263661,0.274048,0.229067,0.233224
13_07_02_01_01,13,7,neutral,0.284044,0.322411,0.226636,0.166909
13_07_02_01_02,13,7,neutral,0.250546,0.315249,0.227848,0.206358
13_07_02_02_01,13,7,neutral,0.250677,0.277494,0.259817,0.212012
13_07_02_02_02,13,7,neutral,0.292126,0.28491,0.212143,0.210821
13_08_01_01_01,13,8,neutral,0.254029,0.289304,0.246698,0.20997
13_08_01_01_02,13,8,neutral,0.183597,0.23431,0.252826,0.329267
13_08_01_02_01,13,8,neutral,0.217292,0.256769,0.238358,0.287582
13_08_01_02_02,13,8,neutral,0.234366,0.262935,0.23674,0.26596
13_08_02_01_01,13,8,neutral,0.203006,0.285421,0.229838,0.281736
13_08_02_01_02,13,8,neutral,0.252203,0.307215,0.219443,0.221139
13_08_02_02_01,13,8,neutral,0.237426,0.277512,0.215615,0.269447
13_08_02_02_02,13,8,neutral,0.211513,0.264843,0.210924,0.31272
14_01_01_01_01,14,1,neutral,0.177547,0.224957,0.210219,0.387277
14_01_01_01_02,14,1,neutral,0.175456,0.223193,0.20293,0.398421
14_01_01_02_01,14,1,neutral,0.175377,0.218574,0.201272,0.404776
14_01_01_02_02,14,1,neutral,0.176262,0.225694,0.208611,0.389432
14_02_01_01_01,14,2,neutral,0.269656,0.225634,0.180618,0.324092
14_02_01_01_02,14,2,neutral,0.217939,0.25601,0.19573,0.330321
14_02_01_02_01,14,2,neutral,0.200321,0.202896,0.188976,0.407807
14_02_01_02_02,14,2,neutral,0.216835,0.223018,0.19304,0.367107
14_02_02_01_01,14,2,neutral,0.225901,0.230832,0.194586,0.348681
14_02_02_01_02,14,2,neutral,0.234416,0.224312,0.183735,0.357537
14_02_02_02_01,14,2,neutral,0.246221,0.222495,0.180834,0.350449
14_02_02_02_02,14,2,neutral,0.247706,0.24646,0.18341,0.322423
14_03_01_01_01,14,3,happy,0.442667,0.265677,0.143495,0.148162
14_03_01_01_02,14,3,happy,0.529313,0.246138,0.121793,0.102757
14_03_01_02_01,14,3,happy,0.388692,0.258009,0.15569,0.197608
14_03_01_02_02,14,3,happy,0.619816,0.20868,0.091634,0.07987
14_03_02_01_01,14,3,happy,0.600044,0.216582,0.097191,0.086183
14_03_02_01_02,14,3,happy,0.557624,0.235742,0.111365,0.095269
14_03_02_02_01,14,3,happy,0.627295,0.203528,0.089579,0.079598
14_03_02_02_02,14,3,happy,0.511414,0.24581,0.126916,0.11586
14_04_01_01_01,14,4,sad,0.155097,0.2959,0.275362,0.273641
14_04_01_01_02,14,4,sad,0.151989,0.296243,0.29245,0.259319
14_04_01_02_01,14,4,sad,0.167721,0.256206,0.237187,0.338886
14_04_01_02_02,14,4,sad,0.167065,0.253282,0.255623,0.32403
14_04_02_01_01,14,4,sad,0.146381,0.314791,0.336959,0.201868
14_04_02_01_02,14,4,sad,0.140031,0.310434,0.324749,0.224786
14_04_02_02_01,14,4,sad,0.150467,0.315439,0.279513,0.254581
14_04_02_02_02,14,4,sad,0.149234,0.318238,0.296544,0.235984
14_05_01_01_01,14,5,angry,0.196982,0.278011,0.213757,0.31125
14_05_01_01_02,14,5,angry,0.179305,0.276976,0.220063,0.323656
14_05_01_02_01,14,5,angry,0.17436,0.260577,0.221947,0.343115
14_05_01_02_02,14,5,angry,0.192399,0.307338,0.229582,0.270681
14_05_02_01_01,14,5,angry,0.160324,0.367636,0.241291,0.230749
14_05_02_01_02,14,5,angry,0.150079,0.413449,0.245088,0.191383
14_05_02_02_01,14,5,angry,0.148015,0.415982,0.260455,0.175548
14_05_02_02_02,14,5,angry,0.163793,0.362223,0.244765,0.229219
14_06_01_01_01,14,6,neutral,0.161168,0.274961,0.243507,0.320364
14_06_01_01_02,14,6,neutral,0.188648,0.312436,0.233776,0.265141
14_06_01_02_01,14,6,neutral,0.158346,0.280739,0.245134,0.315781
14_06_01_02_02,14,6,neutral,0.132505,0.347845,0.323827,0.195823
14_06_02_01_01,14,6,neutral,0.144224,0.319648,0.351602,0.184527
14_06_02_01_02,14,6,neutral,0.135906,0.352943,0.339685,0.171466
14_06_02_02_01,14,6,neutral,0.142324,0.326386,0.310357,0.220933
14_06_02_02_02,14,6,neutral,0.139697,0.352751,0.319031,0.188521
14_07_01_01_01,14,7,neutral,0.355006,0.358513,0.177333,0.109149
14_07_01_01_02,14,7,neutral,0.169541,0.427086,0.272845,0.130528
14_07_01_02_01,14,7,neutral,0.154877,0.354188,0.263261,0.227674
14_07_01_02_02,14,7,neutral,0.202016,0.402934,0.24249,0.15256
14_07_02_01_01,14,7,neutral,0.148397,0.484991,0.272171,0.09444
14_07_02_01_02,14,7,neutral,0.130713,0.385433,0.346996,0.136858
14_07_02_02_01,14,7,neutral,0.170063,0.367213,0.272208,0.190517
14_07_02_02_02,14,7,neutral,0.134422,0.423213,0.314074,0.128291
14_08_01_01_01,14,8,neutral,0.191466,0.262806,0.218114,0.327614
14_08_01_01_02,14,8,neutral,0.210166,0.254455,0.198703,0.336676
14_08_01_02_01,14,8,neutral,0.173343,0.271113,0.214673,0.340871
14_08_01_02_02,14,8,neutral,0.193206,0.250805,0.210645,0.345343
14_08_02_01_01,14,8,neutral,0.174902,0.280838,0.203383,0.340877
14_08_02_01_02,14,8,neutral,0.240047,0.27727,0.198041,0.284642
14_08_02_02_01,14,8,neutral,0.174047,0.255036,0.208105,0.362813
14_08_02_02_02,14,8,neutral,0.185485,0.267821,0.21055,0.336144
15_01_01_01_01,15,1,neutral,0.179626,0.236755,0.210147,0.373472
15_01_01_01_02,15,1,neutral,0.18002,0.228985,0.219379,0.371616
15_01_01_02_01,15,1,neutral,0.179786,0.228372,0.212989,0.378854
15_01_01_02_02,15,1,neutral,0.178584,0.221819,0.205528,0.39407
15_02_01_01_01,15,2,neutral,0.212679,0.262417,0.298245,0.22666
15_02_01_01_02,15,2,neutral,0.218588,0.262902,0.266807,0.251703
15_02_01_02_01,15,2,neutral,0.213122,0.271099,0.291987,0.223792
15_02_01_02_02,15,2,neutral,0.210441,0.274296,0.271617,0.243646
15_02_02_01_01,15,2,neutral,0.199769,0.267607,0.246854,0.28577
15_02_02_01_02,15,2,neutral,0.207339,0.268607,0.254899,0.269154
15_02_02_02_01,15,2,neutral,0.210414,0.268273,0.317798,0.203515
15_02_02_02_02,15,2,neutral,0.201087,0.263586,0.275314,0.260013
15_03_01_01_01,15,3,happy,0.411672,0.262198,0.159577,0.166553
15_03_01_01_02,15,3,happy,0.352612,0.269574,0.176792,0.201023
15_03_01_02_01,15,3,happy,0.358387,0.260597,0.174712,0.206304
15_03_01_02_02,15,3,happy,0.440953,0.25553,0.150792,0.152724
15_03_02_01_01,15,3,happy,0.402435,0.267351,0.169478,0.160736
15_03_02_01_02,15,3,happy,0.56625,0.220775,0.117089,0.095886
15_03_02_02_01,15,3,happy,0.487226,0.242702,0.141183,0.12889
15_03_02_02_02,15,3,happy,0.55945,0.222015,0.116924,0.101611
15_04_01_01_01,15,4,sad,0.175868,0.25728,0.223942,0.342911
15_04_01_01_02,15,4,sad,0.180536,0.245117,0.223534,0.350813
15_04_01_02_01,15,4,sad,0.193468,0.260223,0.205597,0.340713
15_04_01_02_02,15,4,sad,0.17669,0.266045,0.284068,0.273197
15_04_02_01_01,15,4,sad,0.22355,0.310246,0.309023,0.157181
15_04_02_01_02,15,4,sad,0.198818,0.276246,0.344889,0.180048
15_04_02_02_01,15,4,sad,0.199028,0.278327,0.296818,0.225827
15_04_02_02_02,15,4,sad,0.195073,0.284253,0.33821,0.182464
15_05_01_01_01,15,5,angry,0.178991,0.30048,0.213772,0.306757
15_05_01_01_02,15,5,angry,0.177078,0.278947,0.216887,0.327087
15_05_01_02_01,15,5,angry,0.183179,0.251915,0.23214,0.332766
15_05_01_02_02,15,5,angry,0.18205,0.259109,0.215534,0.343307
15_05_02_01_01,15,5,angry,0.172825,0.286311,0.220467,0.320397
15_05_02_01_02,15,5,angry,0.159081,0.329983,0.248291,0.262646
15_05_02_02_01,15,5,angry,0.178001,0.271577,0.219662,0.330761
15_05_02_02_02,15,5,angry,0.184622,0.28243,0.238116,0.294831
15_06_01_01_01,15,6,neutral,0.172218,0.257533,0.215204,0.355044
15_06_01_01_02,15,6,neutral,0.170708,0.294333,0.227108,0.307851
15_06_01_02_01,15,6,neutral,0.171496,0.272594,0.315624,0.240285
15_06_01_02_02,15,6,neutral,0.175557,0.270828,0.22315,0.330465
15_06_02_01_01,15,6,neutral,0.17423,0.294201,0.248898,0.282671
15_06_02_01_02,15,6,neutral,0.175024,0.30567,0.212088,0.307218
15_06_02_02_01,15,6,neutral,0.166599,0.28021,0.266581,0.286609
15_06_02_02_02,15,6,neutral,0.174458,0.267826,0.24991,0.307806
15_07_01_01_01,15,7,neutral,0.15594,0.388115,0.32293,0.133014
15_07_01_01_02,15,7,neutral,0.163733,0.374105,0.347376,0.114786
15_07_01_02_01,15,7,neutral,0.129268,0.415196,0.354557,0.100979
15_07_01_02_02,15,7,neutral,0.158917,0.340913,0.344172,0.155998
15_07_02_01_01,15,7,neutral,0.165342,0.363878,0.307659,0.163121
15_07_02_01_02,15,7,neutral,0.148644,0.372737,0.281413,0.197207
15_07_02_02_01,15,7,neutral,0.133095,0.39037,0.335874,0.140661
15_07_02_02_02,15,7,neutral,0.163009,0.311112,0.4008,0.125079
15_08_01_01_01,15,8,neutral,0.295226,0.264305,0.208967,0.231502
15_08_01_01_02,15,8,neutral,0.260026,0.258976,0.200258,0.28074
15_08_01_02_01,15,8,neutral,0.277829,0.286288,0.237345,0.198538
15_08_01_02_02,15,8,neutral,0.306582,0.269532,0.187424,0.236462
15_08_02_01_01,15,8,neutral,0.318892,0.282208,0.22849,0.17041
15_08_02_01_02,15,8,neutral,0.370367,0.264459,0.184368,0.180806
15_08_02_02_01,15,8,neutral,0.23131,0.279523,0.221479,0.267689
15_08_02_02_02,15,8,neutral,0.365844,0.270945,0.188245,0.174967
16_01_01_01_01,16,1,neutral,0.202448,0.203824,0.20407,0.389657
16_01_01_01_02,16,1,neutral,0.201322,0.206242,0.205465,0.386971
16_01_01_02_01,16,1,neutral,0.198032,0.193144,0.190119,0.418704
16_01_01_02_02,16,1,neutral,0.206734,0.194914,0.196147,0.402205
16_02_01_01_01,16,2,neutral,0.570944,0.154394,0.115721,0.158941
16_02_01_01_02,16,2,neutral,0.417759,0.178306,0.156628,0.247308
16_02_01_02_01,16,2,neutral,0.400714,0.179102,0.161433,0.258751
16_02_01_02_02,16,2,neutral,0.576271,0.139221,0.124116,0.160392
16_02_02_01_01,16,2,neutral,0.545528,0.164103,0.124907,0.165461
16_02_02_01_02,16,2,neutral,0.593596,0.14648,0.11404,0.145884
16_02_02_02_01,16,2,neutral,0.473728,0.166122,0.144317,0.215834
16_02_02_02_02,16,2,neutral,0.620874,0.108561,0.131814,0.138751
16_03_01_01_01,16,3,happy,0.697416,0.112556,0.091528,0.098499
16_03_01_01_02,16,3,happy,0.724235,0.118848,0.081363,0.075554
16_03_01_02_01,16,3,happy,0.66639,0.134563,0.097551,0.101496
16_03_01_02_02,16,3,happy,0.641415,0.134895,0.103447,0.120243
16_03_02_01_01,16,3,happy,0.66219,0.143787,0.09791,0.096114
16_03_02_01_02,16,3,happy,0.761401,0.108581,0.067574,0.062444
16_03_02_02_01,16,3,happy,0.727639,0.11751,0.079727,0.075124
16_03_02_02_02,16,3,happy,0.765456,0.098974,0.072527,0.063042
16_04_01_01_01,16,4,sad,0.547836,0.158363,0.148883,0.144918
16_04_01_01_02,16,4,sad,0.432548,0.187401,0.195941,0.184111
16_04_01_02_01,16,4,sad,0.462251,0.166975,0.161098,0.209676
16_04_01_02_02,16,4,sad,0.307793,0.196437,0.213704,0.282066
16_04_02_01_01,16,4,sad,0.484172,0.186648,0.214599,0.114581
16_04_02_01_02,16,4,sad,0.482211,0.185955,0.203146,0.128688
16_04_02_02_01,16,4,sad,0.502414,0.175823,0.215745,0.106018
16_04_02_02_02,16,4,sad,0.418223,0.184811,0.2366,0.160366
16_05_01_01_01,16,5,angry,0.210044,0.252286,0.207944,0.329726
16_05_01_01_02,16,5,angry,0.208415,0.28506,0.227414,0.279111
16_05_01_02_01,16,5,angry,0.26524,0.238392,0.192558,0.30381
16_05_01_02_02,16,5,angry,0.2373,0.239122,0.194111,0.329467
16_05_02_01_01,16,5,angry,0.200707,0.359442,0.242393,0.197457
16_05_02_01_02,16,5,angry,0.205028,0.379644,0.244136,0.171192
16_05_02_02_01,16,5,angry,0.18003,0.375157,0.24819,0.196623
16_05_02_02_02,16,5,angry,0.246517,0.322857,0.22027,0.210356
16_06_01_01_01,16,6,neutral,0.240394,0.263721,0.279177,0.216709
16_06_01_01_02,16,6,neutral,0.19167,0.283533,0.27394,0.250857
16_06_01_02_01,16,6,neutral,0.195863,0.252475,0.237103,0.314559
16_06_01_02_02,16,6,neutral,0.208009,0.306669,0.280326,0.204996
16_06_02_01_01,16,6,neutral,0.265886,0.238362,0.345458,0.150295
16_06_02_01_02,16,6,neutral,0.341225,0.226567,0.283525,0.148683
16_06_02_02_01,16,6,neutral,0.22285,0.284471,0.320257,0.172422
16_06_02_02_02,16,6,neutral,0.207484,0.266554,0.35982,0.166143
16_07_01_01_01,16,7,neutral,0.430012,0.212815,0.238294,0.118878
16_07_01_01_02,16,7,neutral,0.299094,0.275645,0.242987,0.182275
16_07_01_02_01,16,7,neutral,0.361195,0.250128,0.234157,0.15452
16_07_01_02_02,16,7,neutral,0.401787,0.230946,0.264912,0.102355
16_07_02_01_01,16,7,neutral,0.34755,0.241841,0.192764,0.217846
16_07_02_01_02,16,7,neutral,0.269598,0.271155,0.261431,0.197816
16_07_02_02_01,16,7,neutral,0.295757,0.253917,0.323889,0.126437
16_07_02_02_02,16,7,neutral,0.287543,0.240826,0.345885,0.125746
16_08_01_01_01,16,8,neutral,0.461313,0.175565,0.144581,0.218541
16_08_01_01_02,16,8,neutral,0.731105,0.133694,0.077636,0.057565
16_08_01_02_01,16,8,neutral,0.530642,0.168134,0.137397,0.163826
16_08_01_02_02,16,8,neutral,0.51842,0.178173,0.137173,0.166233
16_08_02_01_01,16,8,neutral,0.54378,0.204272,0.14333,0.108619
16_08_02_01_02,16,8,neutral,0.513899,0.187495,0.138307,0.160299
16_08_02_02_01,16,8,neutral,0.653871,0.1603,0.106235,0.079593
16_08_02_02_02,16,8,neutral,0.709089,0.145723,0.086043,0.059145
17_01_01_01_01,17,1,neutral,0.172867,0.195989,0.23065,0.400493
17_01_01_01_02,17,1,neutral,0.170425,0.201067,0.280168,0.34834
17_01_01_02_01,17,1,neutral,0.17307,0.191417,0.232862,0.402651
17_01_01_02_02,17,1,neutral,0.172491,0.199712,0.234092,0.393705
17_02_01_01_01,17,2,neutral,0.173919,0.25279,0.368756,0.204535
17_02_01_01_02,17,2,neutral,0.174696,0.271385,0.347763,0.206156
17_02_01_02_01,17,2,neutral,0.168577,0.243271,0.336407,0.251745
17_02_01_02_02,17,2,neutral,0.146631,0.27613,0.361188,0.216051
17_02_02_01_01,17,2,neutral,0.221521,0.221999,0.236322,0.320158
17_02_02_01_02,17,2,neutral,0.186729,0.244614,0.273424,0.295233
17_02_02_02_01,17,2,neutral,0.282882,0.212793,0.211208,0.293117
17_02_02_02_02,17,2,neutral,0.234417,0.211676,0.274048,0.27986
17_03_01_01_01,17,3,happy,0.31006,0.222445,0.265002,0.202493
17_03_01_01_02,17,3,happy,0.399809,0.205907,0.243186,0.151098
17_03_01_02_01,17,3,happy,0.32293,0.219141,0.241817,0.216111
17_03_01_02_02,17,3,happy,0.317219,0.223858,0.25833,0.200594
17_03_02_01_01,17,3,happy,0.367425,0.236695,0.260304,0.135577
17_03_02_01_02,17,3,happy,0.371981,0.237106,0.257993,0.13292
17_03_02_02_01,17,3,happy,0.50256,0.203417,0.189001,0.105023
17_03_02_02_02,17,3,happy,0.334177,0.23149,0.288416,0.145916
17_04_01_01_01,17,4,sad,0.16481,0.289103,0.348091,0.197996
17_04_01_01_02,17,4,sad,0.165196,0.219505,0.345147,0.270151
17_04_01_02_01,17,4,sad,0.163538,0.260441,0.278226,0.297794
17_04_01_02_02,17,4,sad,0.172985,0.28048,0.341489,0.205047
17_04_02_01_01,17,4,sad,0.176217,0.254433,0.361847,0.207503
17_04_02_01_02,17,4,sad,0.155968,0.270843,0.373332,0.199857
17_04_02_02_01,17,4,sad,0.172809,0.222938,0.370564,0.233689
17_04_02_02_02,17,4,sad,0.168703,0.219343,0.34744,0.264514
17_05_01_01_01,17,5,angry,0.173059,0.233727,0.221733,0.371481
17_05_01_01_02,17,5,angry,0.169126,0.278264,0.241652,0.310958
17_05_01_02_01,17,5,angry,0.173152,0.224063,0.220276,0.382508
17_05_01_02_02,17,5,angry,0.175274,0.228062,0.213305,0.38336
17_05_02_01_01,17,5,angry,0.197808,0.260345,0.21446,0.327388
17_05_02_01_02,17,5,angry,0.199472,0.278311,0.211723,0.310493
17_05_02_02_01,17,5,angry,0.186723,0.279208,0.20786,0.32621
17_05_02_02_02,17,5,angry,0.19414,0.267761,0.213146,0.324952
17_06_01_01_01,17,6,neutral,0.17632,0.270847,0.324373,0.228459
17_06_01_01_02,17,6,neutral,0.147101,0.319312,0.330133,0.203453
17_06_01_02_01,17,6,neutral,0.167688,0.27309,0.303511,0.255711
17_06_01_02_02,17,6,neutral,0.148924,0.300052,0.353686,0.197337
17_06_02_01_01,17,6,neutral,0.153532,0.303774,0.414912,0.127781
17_06_02_01_02,17,6,neutral,0.147159,0.312063,0.420414,0.120364
17_06_02_02_01,17,6,neutral,0.13226,0.3109,0.423038,0.133802
17_06_02_02_02,17,6,neutral,0.136157,0.312695,0.42895,0.122199
17_07_01_01_01,17,7,neutral,0.139777,0.317111,0.413883,0.129229
17_07_01_01_02,17,7,neutral,0.121999,0.349705,0.425502,0.102794
17_07_01_02_01,17,7,neutral,0.113077,0.350199,0.414576,0.122149
17_07_01_02_02,17,7,neutral,0.102384,0.417941,0.387392,0.092283
17_07_02_01_01,17,7,neutral,0.073729,0.434911,0.443289,0.048071
17_07_02_01_02,17,7,neutral,0.091863,0.41421,0.437411,0.056517
17_07_02_02_01,17,7,neutral,0.068342,0.458076,0.417446,0.056135
17_07_02_02_02,17,7,neutral,0.09136,0.420971,0.427252,0.060417
17_08_01_01_01,17,8,neutral,0.195333,0.333498,0.256986,0.214183
17_08_01_01_02,17,8,neutral,0.169647,0.339404,0.268003,0.222947
17_08_01_02_01,17,8,neutral,0.176852,0.306756,0.243762,0.27263
17_08_01_02_02,17,8,neutral,0.180633,0.36445,0.258126,0.196791
17_08_02_01_01,17,8,neutral,0.153748,0.322818,0.304462,0.218971
17_08_02_01_02,17,8,neutral,0.161227,0.34746,0.26166,0.229653
17_08_02_02_01,17,8,neutral,0.16744,0.306994,0.279208,0.246359
17_08_02_02_02,17,8,neutral,0.143384,0.338234,0.321429,0.196953
18_01_01_01_01,18,1,neutral,0.198543,0.269165,0.28968,0.242611
18_01_01_01_02,18,1,neutral,0.19749,0.265913,0.287249,0.249348
18_01_01_02_01,18,1,neutral,0.197489,0.256041,0.305895,0.240576
18_01_01_02_02,18,1,neutral,0.207911,0.268774,0.273132,0.250183
18_02_01_01_01,18,2,neutral,0.573831,0.193613,0.113792,0.118763
18_02_01_01_02,18,2,neutral,0.515384,0.210871,0.143385,0.130361
18_02_01_02_01,18,2,neutral,0.525922,0.205626,0.132795,0.135658
18_02_01_02_02,18,2,neutral,0.502029,0.214771,0.141503,0.141697
18_02_02_01_01,18,2,neutral,0.592539,0.184187,0.119492,0.103781
18_02_02_01_02,18,2,neutral,0.528387,0.205723,0.139798,0.126091
18_02_02_02_01,18,2,neutral,0.524869,0.205108,0.152207,0.117816
18_02_02_02_02,18,2,neutral,0.58883,0.178124,0.112776,0.120269
18_03_01_01_01,18,3,happy,0.633348,0.179578,0.103074,0.084001
18_03_01_01_02,18,3,happy,0.695303,0.155297,0.087041,0.062359
18_03_01_02_01,18,3,happy,0.720642,0.14102,0.074663,0.063674
18_03_01_02_02,18,3,happy,0.670344,0.15834,0.098556,0.07276
18_03_02_01_01,18,3,happy,0.623121,0.20445,0.106659,0.06577
18_03_02_01_02,18,3,happy,0.674945,0.174388,0.091167,0.059501
18_03_02_02_01,18,3,happy,0.689972,0.16808,0.083602,0.058346
18_03_02_02_02,18,3,happy,0.665182,0.187392,0.087823,0.059603
18_04_01_01_01,18,4,sad,0.147976,0.298563,0.448353,0.105108
18_04_01_01_02,18,4,sad,0.133518,0.362756,0.418012,0.085715
18_04_01_02_01,18,4,sad,0.146997,0.293109,0.394144,0.16575
18_04_01_02_02,18,4,sad,0.144939,0.287107,0.423954,0.144001
18_04_02_01_01,18,4,sad,0.302456,0.358903,0.266038,0.072603
18_04_02_01_02,18,4,sad,0.328116,0.339547,0.262668,0.069669
18_04_02_02_01,18,4,sad,0.278234,0.403232,0.25564,0.062894
18_04_02_02_02,18,4,sad,0.290655,0.360701,0.272385,0.076259
18_05_01_01_01,18,5,angry,0.209018,0.34445,0.235355,0.211178
18_05_01_01_02,18,5,angry,0.194296,0.361343,0.232579,0.211783
18_05_01_02_01,18,5,angry,0.202105,0.363574,0.236318,0.198002
18_05_01_02_02,18,5,angry,0.194402,0.320997,0.238563,0.246039
18_05_02_01_01,18,5,angry,0.230645,0.406416,0.248394,0.114545
18_05_02_01_02,18,5,angry,0.239724,0.383629,0.25755,0.119096
18_05_02_02_01,18,5,angry,0.286389,0.411763,0.206089,0.095759
18_05_02_02_02,18,5,angry,0.286921,0.37676,0.220242,0.116076
18_06_01_01_01,18,6,neutral,0.11759,0.387724,0.391214,0.103471
18_06_01_01_02,18,6,neutral,0.181827,0.36529,0.356946,0.095937
18_06_01_02_01,18,6,neutral,0.110549,0.384433,0.407186,0.097832
18_06_01_02_02,18,6,neutral,0.139718,0.370045,0.379855,0.110383
18_06_02_01_01,18,6,neutral,0.240643,0.355083,0.301977,0.102296
18_06_02_01_02,18,6,neutral,0.228007,0.369108,0.303343,0.099542
18_06_02_02_01,18,6,neutral,0.202333,0.371796,0.33841,0.087461
18_06_02_02_02,18,6,neutral,0.191729,0.411533,0.319142,0.077596
18_07_01_01_01,18,7,neutral,0.131061,0.418955,0.379698,0.070285
18_07_01_01_02,18,7,neutral,0.144118,0.424445,0.350613,0.080824
18_07_01_02_01,18,7,neutral,0.112085,0.48964,0.331734,0.06654
18_07_01_02_02,18,7,neutral,0.136356,0.424931,0.364348,0.074364
18_07_02_01_01,18,7,neutral,0.125153,0.523567,0.300683,0.050596
18_07_02_01_02,18,7,neutral,0.169475,0.43564,0.320218,0.074667
18_07_02_02_01,18,7,neutral,0.149489,0.449006,0.337962,0.063543
18_07_02_02_02,18,7,neutral,0.165167,0.460208,0.308088,0.066537
18_08_01_01_01,18,8,neutral,0.389855,0.31174,0.19393,0.104475
18_08_01_01_02,18,8,neutral,0.261063,0.370893,0.233404,0.134639
18_08_01_02_01,18,8,neutral,0.240198,0.39003,0.228163,0.141609
18_08_01_02_02,18,8,neutral,0.326995,0.329832,0.22513,0.118042
18_08_02_01_01,18,8,neutral,0.318443,0.376086,0.196957,0.108514
18_08_02_01_02,18,8,neutral,0.158454,0.447769,0.276141,0.117635
18_08_02_02_01,18,8,neutral,0.175766,0.425824,0.297311,0.101099
18_08_02_02_02,18,8,neutral,0.162154,0.440099,0.266916,0.130831
19_01_01_01_01,19,1,neutral,0.206955,0.249414,0.218742,0.324889
19_01_01_01_02,19,1,neutral,0.213409,0.241492,0.211253,0.333846
19_01_01_02_01,19,1,neutral,0.215194,0.241892,0.210559,0.332355
19_01_01_02_02,19,1,neutral,0.220874,0.242998,0.209406,0.326722
19_02_01_01_01,19,2,neutral,0.424777,0.216963,0.16708,0.19118
19_02_01_01_02,19,2,neutral,0.369209,0.241172,0.19954,0.19008
19_02_01_02_01,19,2,neutral,0.384193,0.215402,0.176415,0.223989
19_02_01_02_02,19,2,neutral,0.427679,0.207202,0.163604,0.201514
19_02_02_01_01,19,2,neutral,0.479361,0.213503,0.14941,0.157726
19_02_02_01_02,19,2,neutral,0.511538,0.199614,0.135156,0.153692
19_02_02_02_01,19,2,neutral,0.396928,0.220075,0.159556,0.223441
19_02_02_02_02,19,2,neutral,0.486371,0.204292,0.140136,0.169202
19_03_01_01_01,19,3,happy,0.695937,0.147355,0.086152,0.070557
19_03_01_01_02,19,3,happy,0.750903,0.137776,0.05959,0.051731
19_03_01_02_01,19,3,happy,0.71751,0.141562,0.07934,0.061589
19_03_01_02_02,19,3,happy,0.726763,0.138369,0.073726,0.061142
19_03_02_01_01,19,3,happy,0.551082,0.227549,0.125649,0.095721
19_03_02_01_02,19,3,happy,0.704033,0.160693,0.074606,0.060668
19_03_02_02_01,19,3,happy,0.721337,0.158584,0.065187,0.054893
19_03_02_02_02,19,3,happy,0.625667,0.199025,0.094039,0.081269
19_04_01_01_01,19,4,sad,0.156573,0.398453,0.25308,0.191894
19_04_01_01_02,19,4,sad,0.19929,0.30946,0.243767,0.247483
19_04_01_02_01,19,4,sad,0.200647,0.302644,0.238245,0.258464
19_04_01_02_02,19,4,sad,0.162504,0.3388,0.249614,0.249081
19_04_02_01_01,19,4,sad,0.506774,0.282277,0.14389,0.06706
19_04_02_01_02,19,4,sad,0.400691,0.333325,0.198064,0.06792
19_04_02_02_01,19,4,sad,0.285986,0.356244,0.256607,0.101163
19_04_02_02_02,19,4,sad,0.426374,0.3081,0.183357,0.08217
19_05_01_01_01,19,5,angry,0.250076,0.323894,0.205484,0.220546
19_05_01_01_02,19,5,angry,0.404841,0.284512,0.160312,0.150336
19_05_01_02_01,19,5,angry,0.261914,0.375417,0.220808,0.14186
19_05_01_02_02,19,5,angry,0.23548,0.309566,0.215875,0.239079
