pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral
09_2_1_2_Ahappy_Vhappy,9,male,2,1,2,09_03_01_02_02,09_03_01_02_02,happy,happy,0,0.964456,0.000148,0.005729,0.029667,0.443695,0.234323,0.205638,0.116343,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Ahappy_Vneutral,9,male,2,1,2,09_03_01_02_02,09_01_01_02_02,happy,neutral,1,0.964456,0.000148,0.005729,0.029667,0.162876,0.23381,0.305206,0.298108,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Ahappy_Vsad,9,male,2,1,2,09_03_01_02_02,09_04_01_02_02,happy,sad,1,0.964456,0.000148,0.005729,0.029667,0.130152,0.310769,0.386128,0.17295,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Ahappy_Vsurprised,9,male,2,1,2,09_03_01_02_02,09_08_01_02_02,happy,neutral,1,0.964456,0.000148,0.005729,0.029667,0.139904,0.319983,0.316123,0.223991,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vangry,9,male,2,1,2,09_01_01_02_02,09_05_01_02_02,neutral,angry,1,0.637649,9.9e-05,0.063674,0.298578,0.171941,0.329019,0.246975,0.252065,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vcalm,9,male,2,1,2,09_01_01_02_02,09_02_01_02_02,neutral,neutral,0,0.637649,9.9e-05,0.063674,0.298578,0.173963,0.23477,0.347147,0.244121,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vdisgust,9,male,2,1,2,09_01_01_02_02,09_07_01_02_02,neutral,neutral,0,0.637649,9.9e-05,0.063674,0.298578,0.237246,0.384289,0.282731,0.095734,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vfearful,9,male,2,1,2,09_01_01_02_02,09_06_01_02_02,neutral,neutral,0,0.637649,9.9e-05,0.063674,0.298578,0.151921,0.316475,0.244119,0.287485,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vhappy,9,male,2,1,2,09_01_01_02_02,09_03_01_02_02,neutral,happy,1,0.637649,9.9e-05,0.063674,0.298578,0.443695,0.234323,0.205638,0.116343,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vneutral,9,male,2,1,2,09_01_01_02_02,09_01_01_02_02,neutral,neutral,0,0.637649,9.9e-05,0.063674,0.298578,0.162876,0.23381,0.305206,0.298108,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vsad,9,male,2,1,2,09_01_01_02_02,09_04_01_02_02,neutral,sad,1,0.637649,9.9e-05,0.063674,0.298578,0.130152,0.310769,0.386128,0.17295,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Aneutral_Vsurprised,9,male,2,1,2,09_01_01_02_02,09_08_01_02_02,neutral,neutral,0,0.637649,9.9e-05,0.063674,0.298578,0.139904,0.319983,0.316123,0.223991,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vangry,9,male,2,1,2,09_04_01_02_02,09_05_01_02_02,sad,angry,1,0.802804,2e-05,0.123149,0.074027,0.171941,0.329019,0.246975,0.252065,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vcalm,9,male,2,1,2,09_04_01_02_02,09_02_01_02_02,sad,neutral,1,0.802804,2e-05,0.123149,0.074027,0.173963,0.23477,0.347147,0.244121,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vdisgust,9,male,2,1,2,09_04_01_02_02,09_07_01_02_02,sad,neutral,1,0.802804,2e-05,0.123149,0.074027,0.237246,0.384289,0.282731,0.095734,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vfearful,9,male,2,1,2,09_04_01_02_02,09_06_01_02_02,sad,neutral,1,0.802804,2e-05,0.123149,0.074027,0.151921,0.316475,0.244119,0.287485,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vhappy,9,male,2,1,2,09_04_01_02_02,09_03_01_02_02,sad,happy,1,0.802804,2e-05,0.123149,0.074027,0.443695,0.234323,0.205638,0.116343,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vneutral,9,male,2,1,2,09_04_01_02_02,09_01_01_02_02,sad,neutral,1,0.802804,2e-05,0.123149,0.074027,0.162876,0.23381,0.305206,0.298108,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vsad,9,male,2,1,2,09_04_01_02_02,09_04_01_02_02,sad,sad,0,0.802804,2e-05,0.123149,0.074027,0.130152,0.310769,0.386128,0.17295,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asad_Vsurprised,9,male,2,1,2,09_04_01_02_02,09_08_01_02_02,sad,neutral,1,0.802804,2e-05,0.123149,0.074027,0.139904,0.319983,0.316123,0.223991,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vangry,9,male,2,1,2,09_08_01_02_02,09_05_01_02_02,neutral,angry,1,0.289425,0.001999,0.022701,0.685875,0.171941,0.329019,0.246975,0.252065,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vcalm,9,male,2,1,2,09_08_01_02_02,09_02_01_02_02,neutral,neutral,0,0.289425,0.001999,0.022701,0.685875,0.173963,0.23477,0.347147,0.244121,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vdisgust,9,male,2,1,2,09_08_01_02_02,09_07_01_02_02,neutral,neutral,0,0.289425,0.001999,0.022701,0.685875,0.237246,0.384289,0.282731,0.095734,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vfearful,9,male,2,1,2,09_08_01_02_02,09_06_01_02_02,neutral,neutral,0,0.289425,0.001999,0.022701,0.685875,0.151921,0.316475,0.244119,0.287485,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vhappy,9,male,2,1,2,09_08_01_02_02,09_03_01_02_02,neutral,happy,1,0.289425,0.001999,0.022701,0.685875,0.443695,0.234323,0.205638,0.116343,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vneutral,9,male,2,1,2,09_08_01_02_02,09_01_01_02_02,neutral,neutral,0,0.289425,0.001999,0.022701,0.685875,0.162876,0.23381,0.305206,0.298108,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vsad,9,male,2,1,2,09_08_01_02_02,09_04_01_02_02,neutral,sad,1,0.289425,0.001999,0.022701,0.685875,0.130152,0.310769,0.386128,0.17295,0.008141,0.007626,0.011831,0.972402
09_2_1_2_Asurprised_Vsurprised,9,male,2,1,2,09_08_01_02_02,09_08_01_02_02,neutral,neutral,0,0.289425,0.001999,0.022701,0.685875,0.139904,0.319983,0.316123,0.223991,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Aangry_Vangry,9,male,2,2,1,09_05_02_02_01,09_05_02_02_01,angry,angry,0,0.751304,0.24304,0.001266,0.00439,0.135451,0.404372,0.310817,0.149359,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Aangry_Vcalm,9,male,2,2,1,09_05_02_02_01,09_02_02_02_01,angry,neutral,1,0.751304,0.24304,0.001266,0.00439,0.187658,0.230371,0.39911,0.182862,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Aangry_Vdisgust,9,male,2,2,1,09_05_02_02_01,09_07_02_02_01,angry,neutral,1,0.751304,0.24304,0.001266,0.00439,0.2316,0.389623,0.294002,0.084776,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Aangry_Vfearful,9,male,2,2,1,09_05_02_02_01,09_06_02_02_01,angry,neutral,1,0.751304,0.24304,0.001266,0.00439,0.153739,0.319339,0.352972,0.17395,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Aangry_Vhappy,9,male,2,2,1,09_05_02_02_01,09_03_02_02_01,angry,happy,1,0.751304,0.24304,0.001266,0.00439,0.354413,0.244134,0.277131,0.124321,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Aangry_Vsad,9,male,2,2,1,09_05_02_02_01,09_04_02_02_01,angry,sad,1,0.751304,0.24304,0.001266,0.00439,0.118676,0.382316,0.430239,0.068769,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Aangry_Vsurprised,9,male,2,2,1,09_05_02_02_01,09_08_02_02_01,angry,neutral,1,0.751304,0.24304,0.001266,0.00439,0.133107,0.435757,0.285243,0.145893,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Acalm_Vangry,9,male,2,2,1,09_02_02_02_01,09_05_02_02_01,neutral,angry,1,0.898014,3.7e-05,0.048822,0.053127,0.135451,0.404372,0.310817,0.149359,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Acalm_Vcalm,9,male,2,2,1,09_02_02_02_01,09_02_02_02_01,neutral,neutral,0,0.898014,3.7e-05,0.048822,0.053127,0.187658,0.230371,0.39911,0.182862,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Acalm_Vdisgust,9,male,2,2,1,09_02_02_02_01,09_07_02_02_01,neutral,neutral,0,0.898014,3.7e-05,0.048822,0.053127,0.2316,0.389623,0.294002,0.084776,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Acalm_Vfearful,9,male,2,2,1,09_02_02_02_01,09_06_02_02_01,neutral,neutral,0,0.898014,3.7e-05,0.048822,0.053127,0.153739,0.319339,0.352972,0.17395,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Acalm_Vhappy,9,male,2,2,1,09_02_02_02_01,09_03_02_02_01,neutral,happy,1,0.898014,3.7e-05,0.048822,0.053127,0.354413,0.244134,0.277131,0.124321,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Acalm_Vsad,9,male,2,2,1,09_02_02_02_01,09_04_02_02_01,neutral,sad,1,0.898014,3.7e-05,0.048822,0.053127,0.118676,0.382316,0.430239,0.068769,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Acalm_Vsurprised,9,male,2,2,1,09_02_02_02_01,09_08_02_02_01,neutral,neutral,0,0.898014,3.7e-05,0.048822,0.053127,0.133107,0.435757,0.285243,0.145893,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Adisgust_Vangry,9,male,2,2,1,09_07_02_02_01,09_05_02_02_01,neutral,angry,1,0.925083,6.2e-05,0.028949,0.045906,0.135451,0.404372,0.310817,0.149359,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Adisgust_Vcalm,9,male,2,2,1,09_07_02_02_01,09_02_02_02_01,neutral,neutral,0,0.925083,6.2e-05,0.028949,0.045906,0.187658,0.230371,0.39911,0.182862,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Adisgust_Vdisgust,9,male,2,2,1,09_07_02_02_01,09_07_02_02_01,neutral,neutral,0,0.925083,6.2e-05,0.028949,0.045906,0.2316,0.389623,0.294002,0.084776,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Adisgust_Vfearful,9,male,2,2,1,09_07_02_02_01,09_06_02_02_01,neutral,neutral,0,0.925083,6.2e-05,0.028949,0.045906,0.153739,0.319339,0.352972,0.17395,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Adisgust_Vhappy,9,male,2,2,1,09_07_02_02_01,09_03_02_02_01,neutral,happy,1,0.925083,6.2e-05,0.028949,0.045906,0.354413,0.244134,0.277131,0.124321,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Adisgust_Vsad,9,male,2,2,1,09_07_02_02_01,09_04_02_02_01,neutral,sad,1,0.925083,6.2e-05,0.028949,0.045906,0.118676,0.382316,0.430239,0.068769,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Adisgust_Vsurprised,9,male,2,2,1,09_07_02_02_01,09_08_02_02_01,neutral,neutral,0,0.925083,6.2e-05,0.028949,0.045906,0.133107,0.435757,0.285243,0.145893,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Afearful_Vangry,9,male,2,2,1,09_06_02_02_01,09_05_02_02_01,neutral,angry,1,0.997625,0.000106,0.001612,0.000656,0.135451,0.404372,0.310817,0.149359,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Afearful_Vcalm,9,male,2,2,1,09_06_02_02_01,09_02_02_02_01,neutral,neutral,0,0.997625,0.000106,0.001612,0.000656,0.187658,0.230371,0.39911,0.182862,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Afearful_Vdisgust,9,male,2,2,1,09_06_02_02_01,09_07_02_02_01,neutral,neutral,0,0.997625,0.000106,0.001612,0.000656,0.2316,0.389623,0.294002,0.084776,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Afearful_Vfearful,9,male,2,2,1,09_06_02_02_01,09_06_02_02_01,neutral,neutral,0,0.997625,0.000106,0.001612,0.000656,0.153739,0.319339,0.352972,0.17395,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Afearful_Vhappy,9,male,2,2,1,09_06_02_02_01,09_03_02_02_01,neutral,happy,1,0.997625,0.000106,0.001612,0.000656,0.354413,0.244134,0.277131,0.124321,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Afearful_Vsad,9,male,2,2,1,09_06_02_02_01,09_04_02_02_01,neutral,sad,1,0.997625,0.000106,0.001612,0.000656,0.118676,0.382316,0.430239,0.068769,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Afearful_Vsurprised,9,male,2,2,1,09_06_02_02_01,09_08_02_02_01,neutral,neutral,0,0.997625,0.000106,0.001612,0.000656,0.133107,0.435757,0.285243,0.145893,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Ahappy_Vangry,9,male,2,2,1,09_03_02_02_01,09_05_02_02_01,happy,angry,1,0.92928,0.067559,0.000378,0.002783,0.135451,0.404372,0.310817,0.149359,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Ahappy_Vcalm,9,male,2,2,1,09_03_02_02_01,09_02_02_02_01,happy,neutral,1,0.92928,0.067559,0.000378,0.002783,0.187658,0.230371,0.39911,0.182862,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Ahappy_Vdisgust,9,male,2,2,1,09_03_02_02_01,09_07_02_02_01,happy,neutral,1,0.92928,0.067559,0.000378,0.002783,0.2316,0.389623,0.294002,0.084776,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Ahappy_Vfearful,9,male,2,2,1,09_03_02_02_01,09_06_02_02_01,happy,neutral,1,0.92928,0.067559,0.000378,0.002783,0.153739,0.319339,0.352972,0.17395,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Ahappy_Vhappy,9,male,2,2,1,09_03_02_02_01,09_03_02_02_01,happy,happy,0,0.92928,0.067559,0.000378,0.002783,0.354413,0.244134,0.277131,0.124321,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Ahappy_Vsad,9,male,2,2,1,09_03_02_02_01,09_04_02_02_01,happy,sad,1,0.92928,0.067559,0.000378,0.002783,0.118676,0.382316,0.430239,0.068769,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Ahappy_Vsurprised,9,male,2,2,1,09_03_02_02_01,09_08_02_02_01,happy,neutral,1,0.92928,0.067559,0.000378,0.002783,0.133107,0.435757,0.285243,0.145893,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asad_Vangry,9,male,2,2,1,09_04_02_02_01,09_05_02_02_01,sad,angry,1,0.726647,1e-06,0.271779,0.001573,0.135451,0.404372,0.310817,0.149359,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asad_Vcalm,9,male,2,2,1,09_04_02_02_01,09_02_02_02_01,sad,neutral,1,0.726647,1e-06,0.271779,0.001573,0.187658,0.230371,0.39911,0.182862,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asad_Vdisgust,9,male,2,2,1,09_04_02_02_01,09_07_02_02_01,sad,neutral,1,0.726647,1e-06,0.271779,0.001573,0.2316,0.389623,0.294002,0.084776,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asad_Vfearful,9,male,2,2,1,09_04_02_02_01,09_06_02_02_01,sad,neutral,1,0.726647,1e-06,0.271779,0.001573,0.153739,0.319339,0.352972,0.17395,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asad_Vhappy,9,male,2,2,1,09_04_02_02_01,09_03_02_02_01,sad,happy,1,0.726647,1e-06,0.271779,0.001573,0.354413,0.244134,0.277131,0.124321,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asad_Vsad,9,male,2,2,1,09_04_02_02_01,09_04_02_02_01,sad,sad,0,0.726647,1e-06,0.271779,0.001573,0.118676,0.382316,0.430239,0.068769,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asad_Vsurprised,9,male,2,2,1,09_04_02_02_01,09_08_02_02_01,sad,neutral,1,0.726647,1e-06,0.271779,0.001573,0.133107,0.435757,0.285243,0.145893,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asurprised_Vangry,9,male,2,2,1,09_08_02_02_01,09_05_02_02_01,neutral,angry,1,0.800484,0.005545,0.0057,0.188271,0.135451,0.404372,0.310817,0.149359,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asurprised_Vcalm,9,male,2,2,1,09_08_02_02_01,09_02_02_02_01,neutral,neutral,0,0.800484,0.005545,0.0057,0.188271,0.187658,0.230371,0.39911,0.182862,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asurprised_Vdisgust,9,male,2,2,1,09_08_02_02_01,09_07_02_02_01,neutral,neutral,0,0.800484,0.005545,0.0057,0.188271,0.2316,0.389623,0.294002,0.084776,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asurprised_Vfearful,9,male,2,2,1,09_08_02_02_01,09_06_02_02_01,neutral,neutral,0,0.800484,0.005545,0.0057,0.188271,0.153739,0.319339,0.352972,0.17395,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asurprised_Vhappy,9,male,2,2,1,09_08_02_02_01,09_03_02_02_01,neutral,happy,1,0.800484,0.005545,0.0057,0.188271,0.354413,0.244134,0.277131,0.124321,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asurprised_Vsad,9,male,2,2,1,09_08_02_02_01,09_04_02_02_01,neutral,sad,1,0.800484,0.005545,0.0057,0.188271,0.118676,0.382316,0.430239,0.068769,0.008141,0.007626,0.011831,0.972402
09_2_2_1_Asurprised_Vsurprised,9,male,2,2,1,09_08_02_02_01,09_08_02_02_01,neutral,neutral,0,0.800484,0.005545,0.0057,0.188271,0.133107,0.435757,0.285243,0.145893,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Aangry_Vangry,9,male,2,2,2,09_05_02_02_02,09_05_02_02_02,angry,angry,0,0.442451,0.555736,0.000543,0.00127,0.134476,0.462038,0.275024,0.128463,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Aangry_Vcalm,9,male,2,2,2,09_05_02_02_02,09_02_02_02_02,angry,neutral,1,0.442451,0.555736,0.000543,0.00127,0.199861,0.221669,0.392893,0.185577,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Aangry_Vdisgust,9,male,2,2,2,09_05_02_02_02,09_07_02_02_02,angry,neutral,1,0.442451,0.555736,0.000543,0.00127,0.264951,0.373361,0.276076,0.085612,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Aangry_Vfearful,9,male,2,2,2,09_05_02_02_02,09_06_02_02_02,angry,neutral,1,0.442451,0.555736,0.000543,0.00127,0.141311,0.330767,0.378429,0.149493,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Aangry_Vhappy,9,male,2,2,2,09_05_02_02_02,09_03_02_02_02,angry,happy,1,0.442451,0.555736,0.000543,0.00127,0.589903,0.191012,0.139243,0.079842,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Aangry_Vsad,9,male,2,2,2,09_05_02_02_02,09_04_02_02_02,angry,sad,1,0.442451,0.555736,0.000543,0.00127,0.12573,0.42682,0.378065,0.069384,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Aangry_Vsurprised,9,male,2,2,2,09_05_02_02_02,09_08_02_02_02,angry,neutral,1,0.442451,0.555736,0.000543,0.00127,0.171746,0.383786,0.276997,0.167472,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Acalm_Vangry,9,male,2,2,2,09_02_02_02_02,09_05_02_02_02,neutral,angry,1,0.655539,0.000177,0.095875,0.24841,0.134476,0.462038,0.275024,0.128463,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Acalm_Vcalm,9,male,2,2,2,09_02_02_02_02,09_02_02_02_02,neutral,neutral,0,0.655539,0.000177,0.095875,0.24841,0.199861,0.221669,0.392893,0.185577,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Acalm_Vdisgust,9,male,2,2,2,09_02_02_02_02,09_07_02_02_02,neutral,neutral,0,0.655539,0.000177,0.095875,0.24841,0.264951,0.373361,0.276076,0.085612,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Acalm_Vfearful,9,male,2,2,2,09_02_02_02_02,09_06_02_02_02,neutral,neutral,0,0.655539,0.000177,0.095875,0.24841,0.141311,0.330767,0.378429,0.149493,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Acalm_Vhappy,9,male,2,2,2,09_02_02_02_02,09_03_02_02_02,neutral,happy,1,0.655539,0.000177,0.095875,0.24841,0.589903,0.191012,0.139243,0.079842,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Acalm_Vsad,9,male,2,2,2,09_02_02_02_02,09_04_02_02_02,neutral,sad,1,0.655539,0.000177,0.095875,0.24841,0.12573,0.42682,0.378065,0.069384,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Acalm_Vsurprised,9,male,2,2,2,09_02_02_02_02,09_08_02_02_02,neutral,neutral,0,0.655539,0.000177,0.095875,0.24841,0.171746,0.383786,0.276997,0.167472,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Adisgust_Vangry,9,male,2,2,2,09_07_02_02_02,09_05_02_02_02,neutral,angry,1,0.980242,9.2e-05,0.003068,0.016599,0.134476,0.462038,0.275024,0.128463,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Adisgust_Vcalm,9,male,2,2,2,09_07_02_02_02,09_02_02_02_02,neutral,neutral,0,0.980242,9.2e-05,0.003068,0.016599,0.199861,0.221669,0.392893,0.185577,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Adisgust_Vdisgust,9,male,2,2,2,09_07_02_02_02,09_07_02_02_02,neutral,neutral,0,0.980242,9.2e-05,0.003068,0.016599,0.264951,0.373361,0.276076,0.085612,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Adisgust_Vfearful,9,male,2,2,2,09_07_02_02_02,09_06_02_02_02,neutral,neutral,0,0.980242,9.2e-05,0.003068,0.016599,0.141311,0.330767,0.378429,0.149493,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Adisgust_Vhappy,9,male,2,2,2,09_07_02_02_02,09_03_02_02_02,neutral,happy,1,0.980242,9.2e-05,0.003068,0.016599,0.589903,0.191012,0.139243,0.079842,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Adisgust_Vsad,9,male,2,2,2,09_07_02_02_02,09_04_02_02_02,neutral,sad,1,0.980242,9.2e-05,0.003068,0.016599,0.12573,0.42682,0.378065,0.069384,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Adisgust_Vsurprised,9,male,2,2,2,09_07_02_02_02,09_08_02_02_02,neutral,neutral,0,0.980242,9.2e-05,0.003068,0.016599,0.171746,0.383786,0.276997,0.167472,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Afearful_Vangry,9,male,2,2,2,09_06_02_02_02,09_05_02_02_02,neutral,angry,1,0.996709,2.4e-05,0.002807,0.00046,0.134476,0.462038,0.275024,0.128463,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Afearful_Vcalm,9,male,2,2,2,09_06_02_02_02,09_02_02_02_02,neutral,neutral,0,0.996709,2.4e-05,0.002807,0.00046,0.199861,0.221669,0.392893,0.185577,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Afearful_Vdisgust,9,male,2,2,2,09_06_02_02_02,09_07_02_02_02,neutral,neutral,0,0.996709,2.4e-05,0.002807,0.00046,0.264951,0.373361,0.276076,0.085612,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Afearful_Vfearful,9,male,2,2,2,09_06_02_02_02,09_06_02_02_02,neutral,neutral,0,0.996709,2.4e-05,0.002807,0.00046,0.141311,0.330767,0.378429,0.149493,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Afearful_Vhappy,9,male,2,2,2,09_06_02_02_02,09_03_02_02_02,neutral,happy,1,0.996709,2.4e-05,0.002807,0.00046,0.589903,0.191012,0.139243,0.079842,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Afearful_Vsad,9,male,2,2,2,09_06_02_02_02,09_04_02_02_02,neutral,sad,1,0.996709,2.4e-05,0.002807,0.00046,0.12573,0.42682,0.378065,0.069384,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Afearful_Vsurprised,9,male,2,2,2,09_06_02_02_02,09_08_02_02_02,neutral,neutral,0,0.996709,2.4e-05,0.002807,0.00046,0.171746,0.383786,0.276997,0.167472,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Ahappy_Vangry,9,male,2,2,2,09_03_02_02_02,09_05_02_02_02,happy,angry,1,0.993832,0.002055,0.001538,0.002575,0.134476,0.462038,0.275024,0.128463,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Ahappy_Vcalm,9,male,2,2,2,09_03_02_02_02,09_02_02_02_02,happy,neutral,1,0.993832,0.002055,0.001538,0.002575,0.199861,0.221669,0.392893,0.185577,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Ahappy_Vdisgust,9,male,2,2,2,09_03_02_02_02,09_07_02_02_02,happy,neutral,1,0.993832,0.002055,0.001538,0.002575,0.264951,0.373361,0.276076,0.085612,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Ahappy_Vfearful,9,male,2,2,2,09_03_02_02_02,09_06_02_02_02,happy,neutral,1,0.993832,0.002055,0.001538,0.002575,0.141311,0.330767,0.378429,0.149493,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Ahappy_Vhappy,9,male,2,2,2,09_03_02_02_02,09_03_02_02_02,happy,happy,0,0.993832,0.002055,0.001538,0.002575,0.589903,0.191012,0.139243,0.079842,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Ahappy_Vsad,9,male,2,2,2,09_03_02_02_02,09_04_02_02_02,happy,sad,1,0.993832,0.002055,0.001538,0.002575,0.12573,0.42682,0.378065,0.069384,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Ahappy_Vsurprised,9,male,2,2,2,09_03_02_02_02,09_08_02_02_02,happy,neutral,1,0.993832,0.002055,0.001538,0.002575,0.171746,0.383786,0.276997,0.167472,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Asad_Vangry,9,male,2,2,2,09_04_02_02_02,09_05_02_02_02,sad,angry,1,0.992317,2e-06,0.006438,0.001243,0.134476,0.462038,0.275024,0.128463,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Asad_Vcalm,9,male,2,2,2,09_04_02_02_02,09_02_02_02_02,sad,neutral,1,0.992317,2e-06,0.006438,0.001243,0.199861,0.221669,0.392893,0.185577,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Asad_Vdisgust,9,male,2,2,2,09_04_02_02_02,09_07_02_02_02,sad,neutral,1,0.992317,2e-06,0.006438,0.001243,0.264951,0.373361,0.276076,0.085612,0.008141,0.007626,0.011831,0.972402
09_2_2_2_Asad_Vfearful,9,male,2,2,2,09_04_02_02_02,09_06_02_02_02,sad,neutral,1,0.992317,2e-06,0.006438,0.001243,0.141311,0.330767,0.378429,0.149493,0.008141,0.007626,0.011831,0.972402
