pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral,jsd_text_audio,jsd_text_video,jsd_audio_video,jsd_composite,gender_female,diff_happy,diff_angry,diff_sad,diff_neutral,jsd_max
10_2_1_2_Adisgust_Vfearful,10,female,2,1,2,10_07_01_02_02,10_06_01_02_02,neutral,neutral,0,0.6112995323721219,0.1705358851908828,0.10745228137993339,0.11071230105706208,0.22325922699536307,0.2458264442133316,0.25065701273082347,0.2802573160604819,0.008141,0.007626,0.011831,0.972402,0.660422,0.434749,0.121249,0.405474,1,0.3880403053767588,0.0752905590224488,0.14320473135089007,0.16954501500341979,0.660422
10_2_1_2_Adisgust_Vhappy,10,female,2,1,2,10_07_01_02_02,10_03_01_02_02,neutral,happy,1,0.6112995323721219,0.1705358851908828,0.10745228137993339,0.11071230105706208,0.2933424793436893,0.25037135405293914,0.2504374399268762,0.20584872667649537,0.008141,0.007626,0.011831,0.972402,0.660422,0.519676,0.078339,0.419479,1,0.3179570530284326,0.07983546886205634,0.14298515854694283,0.09513642561943329,0.660422
10_2_1_2_Adisgust_Vneutral,10,female,2,1,2,10_07_01_02_02,10_01_01_02_02,neutral,neutral,0,0.6112995323721219,0.1705358851908828,0.10745228137993339,0.11071230105706208,0.22635188397615108,0.23974155707039274,0.2363965161624041,0.29751004279105214,0.008141,0.007626,0.011831,0.972402,0.660422,0.416949,0.120376,0.399249,1,0.3849476483959708,0.06920567187950993,0.1289442347824707,0.18679774173399005,0.660422
10_2_1_2_Adisgust_Vsad,10,female,2,1,2,10_07_01_02_02,10_04_01_02_02,neutral,sad,1,0.6112995323721219,0.1705358851908828,0.10745228137993339,0.11071230105706208,0.21944965090122998,0.24000086628835052,0.23691106242117874,0.3036384203892408,0.008141,0.007626,0.011831,0.972402,0.660422,0.410723,0.125322,0.398822,1,0.3918498814708919,0.06946498109746771,0.12945878104124536,0.19292611933217874,0.660422
10_2_1_2_Adisgust_Vsurprised,10,female,2,1,2,10_07_01_02_02,10_08_01_02_02,neutral,neutral,0,0.6112995323721219,0.1705358851908828,0.10745228137993339,0.11071230105706208,0.22625523386111235,0.2567989681858074,0.2733799132710999,0.24356588468198037,0.008141,0.007626,0.011831,0.972402,0.660422,0.474763,0.118017,0.417734,1,0.3850442985110095,0.08626308299492458,0.1659276318911665,0.13285358362491828,0.660422
10_2_1_2_Afearful_Vangry,10,female,2,1,2,10_06_01_02_02,10_05_01_02_02,neutral,angry,1,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.23645707125439397,0.2588029521524848,0.23044791789286392,0.27429205870025747,0.008141,0.007626,0.011831,0.972402,0.551578,0.441318,0.028214,0.34037,1,0.1788392419422713,0.030039086015091643,0.0568734697496425,0.09192668617753727,0.551578
10_2_1_2_Afearful_Vcalm,10,female,2,1,2,10_06_01_02_02,10_02_01_02_02,neutral,neutral,0,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.23563146945686683,0.24368561162068636,0.2664591445039723,0.2542237744184745,0.008141,0.007626,0.011831,0.972402,0.551578,0.462798,0.0297,0.348025,1,0.17966484373979844,0.014921745483293225,0.09288469636075086,0.07185840189575429,0.551578
10_2_1_2_Afearful_Vdisgust,10,female,2,1,2,10_06_01_02_02,10_07_01_02_02,neutral,neutral,0,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.2728558749417129,0.2992869773351823,0.2514433916711327,0.1764137560519722,0.008141,0.007626,0.011831,0.972402,0.551578,0.557466,0.019329,0.376124,1,0.1424404382549524,0.07052311119778915,0.0778689435279113,0.005951616470747989,0.557466
10_2_1_2_Afearful_Vfearful,10,female,2,1,2,10_06_01_02_02,10_06_01_02_02,neutral,neutral,0,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.22325922699536307,0.2458264442133316,0.25065701273082347,0.2802573160604819,0.008141,0.007626,0.011831,0.972402,0.551578,0.434749,0.033985,0.340104,1,0.1920370862013022,0.017062578075938473,0.07708256458760204,0.09789194353776168,0.551578
10_2_1_2_Afearful_Vhappy,10,female,2,1,2,10_06_01_02_02,10_03_01_02_02,neutral,happy,1,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.2933424793436893,0.25037135405293914,0.2504374399268762,0.20584872667649537,0.008141,0.007626,0.011831,0.972402,0.551578,0.519676,0.013525,0.361593,1,0.12195383385297598,0.02160748791554601,0.0768629917836548,0.02348335415377517,0.551578
10_2_1_2_Afearful_Vneutral,10,female,2,1,2,10_06_01_02_02,10_01_01_02_02,neutral,neutral,0,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.22635188397615108,0.23974155707039274,0.2363965161624041,0.29751004279105214,0.008141,0.007626,0.011831,0.972402,0.551578,0.416949,0.034009,0.334179,1,0.1889444292205142,0.010977690932999606,0.06282206801918266,0.11514467026833194,0.551578
10_2_1_2_Afearful_Vsad,10,female,2,1,2,10_06_01_02_02,10_04_01_02_02,neutral,sad,1,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.21944965090122998,0.24000086628835052,0.23691106242117874,0.3036384203892408,0.008141,0.007626,0.011831,0.972402,0.551578,0.410723,0.036821,0.333041,1,0.1958466622954353,0.011237000150957382,0.06333661427795731,0.12127304786652063,0.551578
10_2_1_2_Afearful_Vsurprised,10,female,2,1,2,10_06_01_02_02,10_08_01_02_02,neutral,neutral,0,0.41529631319666527,0.22876386613739313,0.17357444814322143,0.1823653725227202,0.22625523386111235,0.2567989681858074,0.2733799132710999,0.24356588468198037,0.008141,0.007626,0.011831,0.972402,0.551578,0.474763,0.032265,0.352869,1,0.18904107933555292,0.02803510204841425,0.09980546512787847,0.06120051215926017,0.551578
10_2_1_2_Ahappy_Vangry,10,female,2,1,2,10_03_01_02_02,10_05_01_02_02,happy,angry,1,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.23645707125439397,0.2588029521524848,0.23044791789286392,0.27429205870025747,0.008141,0.007626,0.011831,0.972402,0.572924,0.441318,0.087373,0.367205,1,0.25596780405441516,0.02637477523521431,0.1803458266080008,0.10199675268162886,0.572924
10_2_1_2_Ahappy_Vcalm,10,female,2,1,2,10_03_01_02_02,10_02_01_02_02,happy,neutral,1,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.23563146945686683,0.24368561162068636,0.2664591445039723,0.2542237744184745,0.008141,0.007626,0.011831,0.972402,0.572924,0.462798,0.098807,0.378176,1,0.2567934058519423,0.04149211576701273,0.21635705321910917,0.08192846839984588,0.572924
10_2_1_2_Ahappy_Vdisgust,10,female,2,1,2,10_03_01_02_02,10_07_01_02_02,happy,neutral,1,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.2728558749417129,0.2992869773351823,0.2514433916711327,0.1764137560519722,0.008141,0.007626,0.011831,0.972402,0.572924,0.557466,0.076132,0.402174,1,0.21956900036709626,0.014109249947483193,0.2013413003862696,0.004118450033343601,0.572924
10_2_1_2_Ahappy_Vfearful,10,female,2,1,2,10_03_01_02_02,10_06_01_02_02,happy,neutral,1,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.22325922699536307,0.2458264442133316,0.25065701273082347,0.2802573160604819,0.008141,0.007626,0.011831,0.972402,0.572924,0.434749,0.100515,0.369396,1,0.269165648313446,0.03935128317436748,0.20055492144596035,0.10796201004185327,0.572924
10_2_1_2_Ahappy_Vhappy,10,female,2,1,2,10_03_01_02_02,10_03_01_02_02,happy,happy,0,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.2933424793436893,0.25037135405293914,0.2504374399268762,0.20584872667649537,0.008141,0.007626,0.011831,0.972402,0.572924,0.519676,0.072861,0.388487,1,0.19908239596511984,0.034806373334759944,0.2003353486420131,0.03355342065786676,0.572924
10_2_1_2_Ahappy_Vneutral,10,female,2,1,2,10_03_01_02_02,10_01_01_02_02,happy,neutral,1,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.22635188397615108,0.23974155707039274,0.2363965161624041,0.29751004279105214,0.008141,0.007626,0.011831,0.972402,0.572924,0.416949,0.09744,0.362438,1,0.26607299133265805,0.045436170317306346,0.18629442487754097,0.12521473677242353,0.572924
10_2_1_2_Ahappy_Vsad,10,female,2,1,2,10_03_01_02_02,10_04_01_02_02,happy,sad,1,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.21944965090122998,0.24000086628835052,0.23691106242117874,0.3036384203892408,0.008141,0.007626,0.011831,0.972402,0.572924,0.410723,0.101024,0.361557,1,0.27297522440757915,0.04517686109934857,0.18680897113631562,0.13134311437061222,0.572924
10_2_1_2_Ahappy_Vsurprised,10,female,2,1,2,10_03_01_02_02,10_08_01_02_02,happy,neutral,1,0.49242487530880913,0.2851777273876991,0.05010209128486313,0.1722953060186286,0.22625523386111235,0.2567989681858074,0.2733799132710999,0.24356588468198037,0.008141,0.007626,0.011831,0.972402,0.572924,0.474763,0.102529,0.383405,1,0.2661696414476968,0.0283787592018917,0.22327782198623677,0.07127057866335176,0.572924
10_2_1_2_Aneutral_Vangry,10,female,2,1,2,10_01_01_02_02,10_05_01_02_02,neutral,angry,1,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.23645707125439397,0.2588029521524848,0.23044791789286392,0.27429205870025747,0.008141,0.007626,0.011831,0.972402,0.3942,0.441318,0.033516,0.289678,1,0.09223561224710725,0.0048044433672912445,0.14837455036712294,0.05133449475272439,0.441318
10_2_1_2_Aneutral_Vcalm,10,female,2,1,2,10_01_01_02_02,10_02_01_02_02,neutral,neutral,0,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.23563146945686683,0.24368561162068636,0.2664591445039723,0.2542237744184745,0.008141,0.007626,0.011831,0.972402,0.3942,0.462798,0.046063,0.30102,1,0.09306121404463438,0.019921783899089662,0.18438577697823133,0.07140277903450737,0.462798
10_2_1_2_Aneutral_Vdisgust,10,female,2,1,2,10_01_01_02_02,10_07_01_02_02,neutral,neutral,0,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.2728558749417129,0.2992869773351823,0.2514433916711327,0.1764137560519722,0.008141,0.007626,0.011831,0.972402,0.3942,0.557466,0.051443,0.33437,1,0.05583680855978834,0.03567958181540626,0.16937002414539176,0.14921279740100965,0.557466
10_2_1_2_Aneutral_Vfearful,10,female,2,1,2,10_01_01_02_02,10_06_01_02_02,neutral,neutral,0,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.22325922699536307,0.2458264442133316,0.25065701273082347,0.2802573160604819,0.008141,0.007626,0.011831,0.972402,0.3942,0.434749,0.041042,0.289997,1,0.10543345650613814,0.017780951306444415,0.1685836452050825,0.045369237392499984,0.434749
10_2_1_2_Aneutral_Vhappy,10,female,2,1,2,10_01_01_02_02,10_03_01_02_02,neutral,happy,1,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.2933424793436893,0.25037135405293914,0.2504374399268762,0.20584872667649537,0.008141,0.007626,0.011831,0.972402,0.3942,0.519676,0.042886,0.318921,1,0.035350204157811926,0.013236041466836879,0.16836407240113527,0.11977782677648649,0.519676
10_2_1_2_Aneutral_Vneutral,10,female,2,1,2,10_01_01_02_02,10_01_01_02_02,neutral,neutral,0,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.22635188397615108,0.23974155707039274,0.2363965161624041,0.29751004279105214,0.008141,0.007626,0.011831,0.972402,0.3942,0.416949,0.035852,0.282334,1,0.10234079952535013,0.02386583844938328,0.15432314863666313,0.028116510661929717,0.416949
10_2_1_2_Aneutral_Vsad,10,female,2,1,2,10_01_01_02_02,10_04_01_02_02,neutral,sad,1,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.21944965090122998,0.24000086628835052,0.23691106242117874,0.3036384203892408,0.008141,0.007626,0.011831,0.972402,0.3942,0.410723,0.03687,0.280598,1,0.10924303260027124,0.023606529231425505,0.15483769489543775,0.021988133063741033,0.410723
10_2_1_2_Aneutral_Vsurprised,10,female,2,1,2,10_01_01_02_02,10_08_01_02_02,neutral,neutral,0,0.3286926835015012,0.263607395519776,0.08207336752574097,0.32562655345298186,0.22625523386111235,0.2567989681858074,0.2733799132710999,0.24356588468198037,0.008141,0.007626,0.011831,0.972402,0.3942,0.474763,0.050349,0.306438,1,0.10243744964038887,0.006808427333968636,0.19130654574535894,0.08206066877100149,0.474763
10_2_1_2_Asad_Vangry,10,female,2,1,2,10_04_01_02_02,10_05_01_02_02,sad,angry,1,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.23645707125439397,0.2588029521524848,0.23044791789286392,0.27429205870025747,0.008141,0.007626,0.011831,0.972402,0.429417,0.441318,0.076815,0.31585,1,0.22901361048877605,0.19736006157761068,0.04798721494294045,0.016333666031774885,0.441318
10_2_1_2_Asad_Vcalm,10,female,2,1,2,10_04_01_02_02,10_02_01_02_02,sad,neutral,1,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.23563146945686683,0.24368561162068636,0.2664591445039723,0.2542237744184745,0.008141,0.007626,0.011831,0.972402,0.429417,0.462798,0.076273,0.322829,1,0.2298392122863032,0.18224272104581227,0.08399844155404881,0.03640195031355786,0.462798
10_2_1_2_Asad_Vdisgust,10,female,2,1,2,10_04_01_02_02,10_07_01_02_02,sad,neutral,1,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.2728558749417129,0.2992869773351823,0.2514433916711327,0.1764137560519722,0.008141,0.007626,0.011831,0.972402,0.429417,0.557466,0.094086,0.360323,1,0.19261480680145715,0.2378440867603082,0.06898268872120925,0.11421196868006014,0.557466
10_2_1_2_Asad_Vfearful,10,female,2,1,2,10_04_01_02_02,10_06_01_02_02,sad,neutral,1,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.22325922699536307,0.2458264442133316,0.25065701273082347,0.2802573160604819,0.008141,0.007626,0.011831,0.972402,0.429417,0.434749,0.078079,0.314082,1,0.24221145474780695,0.18438355363845751,0.0681963097809,0.010368408671550478,0.434749
10_2_1_2_Asad_Vhappy,10,female,2,1,2,10_04_01_02_02,10_03_01_02_02,sad,happy,1,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.2933424793436893,0.25037135405293914,0.2504374399268762,0.20584872667649537,0.008141,0.007626,0.011831,0.972402,0.429417,0.519676,0.067598,0.338897,1,0.17212820239948073,0.18892846347806505,0.06797673697695275,0.08477699805553698,0.519676
10_2_1_2_Asad_Vneutral,10,female,2,1,2,10_04_01_02_02,10_01_01_02_02,sad,neutral,1,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.22635188397615108,0.23974155707039274,0.2363965161624041,0.29751004279105214,0.008141,0.007626,0.011831,0.972402,0.429417,0.416949,0.073654,0.306674,1,0.23911879776701894,0.17829866649551865,0.053935813212480616,0.0068843180590197894,0.429417
10_2_1_2_Asad_Vsad,10,female,2,1,2,10_04_01_02_02,10_04_01_02_02,sad,sad,0,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.21944965090122998,0.24000086628835052,0.23691106242117874,0.3036384203892408,0.008141,0.007626,0.011831,0.972402,0.429417,0.410723,0.076023,0.305388,1,0.24602103084194005,0.17855797571347642,0.05445035947125526,0.013012695657208473,0.429417
10_2_1_2_Asad_Vsurprised,10,female,2,1,2,10_04_01_02_02,10_08_01_02_02,sad,neutral,1,0.46547068174317,0.06144289057487409,0.18246070294992348,0.29062572473203235,0.22625523386111235,0.2567989681858074,0.2733799132710999,0.24356588468198037,0.008141,0.007626,0.011831,0.972402,0.429417,0.474763,0.085032,0.329737,1,0.23921544788205767,0.1953560776109333,0.09091921032117642,0.04705984005005198,0.474763
10_2_1_2_Asurprised_Vangry,10,female,2,1,2,10_08_01_02_02,10_05_01_02_02,neutral,angry,1,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.23645707125439397,0.2588029521524848,0.23044791789286392,0.27429205870025747,0.008141,0.007626,0.011831,0.972402,0.550879,0.441318,0.068318,0.353505,1,0.15385193678907116,0.10791738484807373,0.175722004654394,0.08604731698275095,0.550879
10_2_1_2_Asurprised_Vcalm,10,female,2,1,2,10_08_01_02_02,10_02_01_02_02,neutral,neutral,0,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.23563146945686683,0.24368561162068636,0.2664591445039723,0.2542237744184745,0.008141,0.007626,0.011831,0.972402,0.550879,0.462798,0.081325,0.365001,1,0.1546775385865983,0.12303472537987215,0.21173323126550236,0.06597903270096797,0.550879
10_2_1_2_Asurprised_Vdisgust,10,female,2,1,2,10_08_01_02_02,10_07_01_02_02,neutral,neutral,0,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.2728558749417129,0.2992869773351823,0.2514433916711327,0.1764137560519722,0.008141,0.007626,0.011831,0.972402,0.550879,0.557466,0.059545,0.389297,1,0.11745313310175226,0.06743335966537622,0.1967174784326628,0.01183098566553431,0.557466
10_2_1_2_Asurprised_Vfearful,10,female,2,1,2,10_08_01_02_02,10_06_01_02_02,neutral,neutral,0,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.22325922699536307,0.2458264442133316,0.25065701273082347,0.2802573160604819,0.008141,0.007626,0.011831,0.972402,0.550879,0.434749,0.080951,0.355527,1,0.16704978104810206,0.1208938927872269,0.19593109949235354,0.09201257434297536,0.550879
10_2_1_2_Asurprised_Vhappy,10,female,2,1,2,10_08_01_02_02,10_03_01_02_02,neutral,happy,1,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.2933424793436893,0.25037135405293914,0.2504374399268762,0.20584872667649537,0.008141,0.007626,0.011831,0.972402,0.550879,0.519676,0.062258,0.377604,1,0.09696652869977584,0.11634898294761936,0.1957115266884063,0.01760398495898885,0.550879
10_2_1_2_Asurprised_Vneutral,10,female,2,1,2,10_08_01_02_02,10_01_01_02_02,neutral,neutral,0,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.22635188397615108,0.23974155707039274,0.2363965161624041,0.29751004279105214,0.008141,0.007626,0.011831,0.972402,0.550879,0.416949,0.078586,0.348805,1,0.16395712406731405,0.12697877993016576,0.18167060292393417,0.10926530107354562,0.550879
10_2_1_2_Asurprised_Vsad,10,female,2,1,2,10_08_01_02_02,10_04_01_02_02,neutral,sad,1,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.21944965090122998,0.24000086628835052,0.23691106242117874,0.3036384203892408,0.008141,0.007626,0.011831,0.972402,0.550879,0.410723,0.081224,0.347609,1,0.17085935714223516,0.126719470712208,0.1821851491827088,0.1153936786717343,0.550879
10_2_1_2_Asurprised_Vsurprised,10,female,2,1,2,10_08_01_02_02,10_08_01_02_02,neutral,neutral,0,0.39030900804346513,0.3667203370005585,0.05472591323846992,0.18824474171750652,0.22625523386111235,0.2567989681858074,0.2733799132710999,0.24356588468198037,0.008141,0.007626,0.011831,0.972402,0.550879,0.474763,0.082891,0.369511,1,0.16405377418235279,0.10992136881475112,0.21865400003262997,0.05532114296447385,0.550879
10_2_2_1_Aangry_Vangry,10,female,2,2,1,10_05_02_02_01,10_05_02_02_01,angry,angry,0,0.1577156636631191,0.7960370842260162,0.0049533175472678765,0.04129393456359687,0.2276312502690954,0.25400485244874677,0.23266473545490393,0.28569916182725386,0.008141,0.007626,0.011831,0.972402,0.813621,0.429232,0.286039,0.509631,1,0.0699155866059763,0.5420322317772694,0.22771141790763605,0.244405227263657,0.813621
10_2_2_1_Aangry_Vcalm,10,female,2,2,1,10_05_02_02_01,10_02_02_02_01,angry,neutral,1,0.1577156636631191,0.7960370842260162,0.0049533175472678765,0.04129393456359687,0.2586911066435454,0.24660896596186163,0.2706315023631959,0.22406842503139712,0.008141,0.007626,0.011831,0.972402,0.813621,0.497373,0.288629,0.533208,1,0.1009754429804263,0.5494281182641545,0.26567818481592803,0.18277449046780025,0.813621
10_2_2_1_Aangry_Vdisgust,10,female,2,2,1,10_05_02_02_01,10_07_02_02_01,angry,neutral,1,0.1577156636631191,0.7960370842260162,0.0049533175472678765,0.04129393456359687,0.27348768319270395,0.3131441627346696,0.24829612271831025,0.16507203135431628,0.008141,0.007626,0.011831,0.972402,0.813621,0.572869,0.227473,0.537988,1,0.11577201952958485,0.48289292149134655,0.24334280517104237,0.12377809679071941,0.813621
10_2_2_1_Aangry_Vfearful,10,female,2,2,1,10_05_02_02_01,10_06_02_02_01,angry,neutral,1,0.1577156636631191,0.7960370842260162,0.0049533175472678765,0.04129393456359687,0.23633331665234789,0.2728913632082623,0.2542449458709504,0.23653037426843943,0.008141,0.007626,0.011831,0.972402,0.813621,0.483007,0.268727,0.521785,1,0.07861765298922879,0.5231457210177539,0.24929162832368254,0.19523643970484256,0.813621
10_2_2_1_Aangry_Vhappy,10,female,2,2,1,10_05_02_02_01,10_03_02_02_01,angry,happy,1,0.1577156636631191,0.7960370842260162,0.0049533175472678765,0.04129393456359687,0.3018477495379027,0.26061396550118066,0.22631858493967055,0.21121970002124618,0.008141,0.007626,0.011831,0.972402,0.813621,0.513418,0.262605,0.529881,1,0.14413208587478363,0.5354231187248355,0.22136526739240267,0.1699257654576493,0.813621
10_2_2_1_Aangry_Vsad,10,female,2,2,1,10_05_02_02_01,10_04_02_02_01,angry,sad,1,0.1577156636631191,0.7960370842260162,0.0049533175472678765,0.04129393456359687,0.2284563608189633,0.2445221695311839,0.23187785775421557,0.2951436118956372,0.008141,0.007626,0.011831,0.972402,0.813621,0.419432,0.294639,0.509231,1,0.07074069715584422,0.5515149146948323,0.2269245402069477,0.25384967733204034,0.813621
10_2_2_1_Aangry_Vsurprised,10,female,2,2,1,10_05_02_02_01,10_08_02_02_01,angry,neutral,1,0.1577156636631191,0.7960370842260162,0.0049533175472678765,0.04129393456359687,0.22214795574742127,0.2720620796151043,0.232171236898418,0.27361872773905643,0.008141,0.007626,0.011831,0.972402,0.813621,0.442081,0.271204,0.508969,1,0.06443229208430218,0.5239750046109118,0.22721791935115013,0.23232479317545957,0.813621
10_2_2_1_Acalm_Vangry,10,female,2,2,1,10_02_02_02_01,10_05_02_02_01,neutral,angry,1,0.4137047759999601,0.20254920773331753,0.11016651814713338,0.273579498119589,0.2276312502690954,0.25400485244874677,0.23266473545490393,0.28569916182725386,0.008141,0.007626,0.011831,0.972402,0.446252,0.429232,0.038086,0.304523,1,0.1860735257308647,0.05145564471542924,0.12249821730777055,0.012119663707664874,0.446252
10_2_2_1_Acalm_Vcalm,10,female,2,2,1,10_02_02_02_01,10_02_02_02_01,neutral,neutral,0,0.4137047759999601,0.20254920773331753,0.11016651814713338,0.273579498119589,0.2586911066435454,0.24660896596186163,0.2706315023631959,0.22406842503139712,0.008141,0.007626,0.011831,0.972402,0.446252,0.497373,0.041514,0.32838,1,0.1550136693564147,0.044059758228544105,0.1604649842160625,0.04951107308819186,0.497373
10_2_2_1_Acalm_Vdisgust,10,female,2,2,1,10_02_02_02_01,10_07_02_02_01,neutral,neutral,0,0.4137047759999601,0.20254920773331753,0.11016651814713338,0.273579498119589,0.27348768319270395,0.3131441627346696,0.24829612271831025,0.16507203135431628,0.008141,0.007626,0.011831,0.972402,0.446252,0.572869,0.048498,0.355873,1,0.14021709280725614,0.11059495500135208,0.13812960457117687,0.1085074667652727,0.572869
10_2_2_1_Acalm_Vfearful,10,female,2,2,1,10_02_02_02_01,10_06_02_02_01,neutral,neutral,0,0.4137047759999601,0.20254920773331753,0.11016651814713338,0.273579498119589,0.23633331665234789,0.2728913632082623,0.2542449458709504,0.23653037426843943,0.008141,0.007626,0.011831,0.972402,0.446252,0.483007,0.043536,0.324265,1,0.1773714593476122,0.07034215547494477,0.14407842772381704,0.03704912385114956,0.483007
10_2_2_1_Acalm_Vhappy,10,female,2,2,1,10_02_02_02_01,10_03_02_02_01,neutral,happy,1,0.4137047759999601,0.20254920773331753,0.11016651814713338,0.273579498119589,0.3018477495379027,0.26061396550118066,0.22631858493967055,0.21121970002124618,0.008141,0.007626,0.011831,0.972402,0.446252,0.513418,0.026629,0.328766,1,0.11185702646205736,0.05806475776786313,0.11615206679253717,0.0623597980983428,0.513418
10_2_2_1_Acalm_Vsad,10,female,2,2,1,10_02_02_02_01,10_04_02_02_01,neutral,sad,1,0.4137047759999601,0.20254920773331753,0.11016651814713338,0.273579498119589,0.2284563608189633,0.2445221695311839,0.23187785775421557,0.2951436118956372,0.008141,0.007626,0.011831,0.972402,0.446252,0.419432,0.037237,0.300974,1,0.18524841518099677,0.04197296179786639,0.12171133960708219,0.02156411377604822,0.446252
10_2_2_1_Acalm_Vsurprised,10,female,2,2,1,10_02_02_02_01,10_08_02_02_01,neutral,neutral,0,0.4137047759999601,0.20254920773331753,0.11016651814713338,0.273579498119589,0.22214795574742127,0.2720620796151043,0.232171236898418,0.27361872773905643,0.008141,0.007626,0.011831,0.972402,0.446252,0.442081,0.040859,0.309731,1,0.1915568202525388,0.06951287188178679,0.12200471875128463,3.922961946745129e-05,0.446252
10_2_2_1_Adisgust_Vangry,10,female,2,2,1,10_07_02_02_01,10_05_02_02_01,neutral,angry,1,0.49234479285681887,0.16677004442492607,0.2412783025644665,0.09960686015378864,0.2276312502690954,0.25400485244874677,0.23266473545490393,0.28569916182725386,0.008141,0.007626,0.011831,0.972402,0.673793,0.429232,0.076379,0.393135,1,0.2647135425877235,0.08723480802382069,0.00861356710956257,0.18609230167346522,0.673793
10_2_2_1_Adisgust_Vcalm,10,female,2,2,1,10_07_02_02_01,10_02_02_02_01,neutral,neutral,0,0.49234479285681887,0.16677004442492607,0.2412783025644665,0.09960686015378864,0.2586911066435454,0.24660896596186163,0.2706315023631959,0.22406842503139712,0.008141,0.007626,0.011831,0.972402,0.673793,0.497373,0.050576,0.407247,1,0.23365368621327348,0.07983892153693556,0.029353199798729385,0.12446156487760848,0.673793
10_2_2_1_Adisgust_Vdisgust,10,female,2,2,1,10_07_02_02_01,10_07_02_02_01,neutral,neutral,0,0.49234479285681887,0.16677004442492607,0.2412783025644665,0.09960686015378864,0.27348768319270395,0.3131441627346696,0.24829612271831025,0.16507203135431628,0.008141,0.007626,0.011831,0.972402,0.673793,0.572869,0.045174,0.430612,1,0.21885710966411492,0.14637411830974353,0.007017820153843751,0.06546517120052764,0.673793
10_2_2_1_Adisgust_Vfearful,10,female,2,2,1,10_07_02_02_01,10_06_02_02_01,neutral,neutral,0,0.49234479285681887,0.16677004442492607,0.2412783025644665,0.09960686015378864,0.23633331665234789,0.2728913632082623,0.2542449458709504,0.23653037426843943,0.008141,0.007626,0.011831,0.972402,0.673793,0.483007,0.06331,0.406704,1,0.25601147620447096,0.10612131878333622,0.012966643306483921,0.13692351411465079,0.673793
10_2_2_1_Adisgust_Vhappy,10,female,2,2,1,10_07_02_02_01,10_03_02_02_01,neutral,happy,1,0.49234479285681887,0.16677004442492607,0.2412783025644665,0.09960686015378864,0.3018477495379027,0.26061396550118066,0.22631858493967055,0.21121970002124618,0.008141,0.007626,0.011831,0.972402,0.673793,0.513418,0.039091,0.408767,1,0.19049704331891615,0.09384392107625458,0.014959717624795948,0.11161283986745754,0.673793
