clip_id,filename,actor,gender,emotion_code,emotion_label,emotion_4class,intensity,statement,repetition
11_01_01_02_02,03-01-01-01-02-02-11.wav,11,male,1,neutral,neutral,1,2,2
11_02_01_01_01,03-01-02-01-01-01-11.wav,11,male,2,calm,neutral,1,1,1
11_02_01_01_02,03-01-02-01-01-02-11.wav,11,male,2,calm,neutral,1,1,2
11_02_01_02_01,03-01-02-01-02-01-11.wav,11,male,2,calm,neutral,1,2,1
11_02_01_02_02,03-01-02-01-02-02-11.wav,11,male,2,calm,neutral,1,2,2
11_02_02_01_01,03-01-02-02-01-01-11.wav,11,male,2,calm,neutral,2,1,1
11_02_02_01_02,03-01-02-02-01-02-11.wav,11,male,2,calm,neutral,2,1,2
11_02_02_02_01,03-01-02-02-02-01-11.wav,11,male,2,calm,neutral,2,2,1
11_02_02_02_02,03-01-02-02-02-02-11.wav,11,male,2,calm,neutral,2,2,2
11_03_01_01_01,03-01-03-01-01-01-11.wav,11,male,3,happy,happy,1,1,1
11_03_01_01_02,03-01-03-01-01-02-11.wav,11,male,3,happy,happy,1,1,2
11_03_01_02_01,03-01-03-01-02-01-11.wav,11,male,3,happy,happy,1,2,1
11_03_01_02_02,03-01-03-01-02-02-11.wav,11,male,3,happy,happy,1,2,2
11_03_02_01_01,03-01-03-02-01-01-11.wav,11,male,3,happy,happy,2,1,1
11_03_02_01_02,03-01-03-02-01-02-11.wav,11,male,3,happy,happy,2,1,2
11_03_02_02_01,03-01-03-02-02-01-11.wav,11,male,3,happy,happy,2,2,1
11_03_02_02_02,03-01-03-02-02-02-11.wav,11,male,3,happy,happy,2,2,2
11_04_01_01_01,03-01-04-01-01-01-11.wav,11,male,4,sad,sad,1,1,1
11_04_01_01_02,03-01-04-01-01-02-11.wav,11,male,4,sad,sad,1,1,2
11_04_01_02_01,03-01-04-01-02-01-11.wav,11,male,4,sad,sad,1,2,1
11_04_01_02_02,03-01-04-01-02-02-11.wav,11,male,4,sad,sad,1,2,2
11_04_02_01_01,03-01-04-02-01-01-11.wav,11,male,4,sad,sad,2,1,1
11_04_02_01_02,03-01-04-02-01-02-11.wav,11,male,4,sad,sad,2,1,2
11_04_02_02_01,03-01-04-02-02-01-11.wav,11,male,4,sad,sad,2,2,1
11_04_02_02_02,03-01-04-02-02-02-11.wav,11,male,4,sad,sad,2,2,2
11_05_01_01_01,03-01-05-01-01-01-11.wav,11,male,5,angry,angry,1,1,1
11_05_01_01_02,03-01-05-01-01-02-11.wav,11,male,5,angry,angry,1,1,2
11_05_01_02_01,03-01-05-01-02-01-11.wav,11,male,5,angry,angry,1,2,1
11_05_01_02_02,03-01-05-01-02-02-11.wav,11,male,5,angry,angry,1,2,2
11_05_02_01_01,03-01-05-02-01-01-11.wav,11,male,5,angry,angry,2,1,1
11_05_02_01_02,03-01-05-02-01-02-11.wav,11,male,5,angry,angry,2,1,2
11_05_02_02_01,03-01-05-02-02-01-11.wav,11,male,5,angry,angry,2,2,1
11_05_02_02_02,03-01-05-02-02-02-11.wav,11,male,5,angry,angry,2,2,2
11_06_01_01_01,03-01-06-01-01-01-11.wav,11,male,6,fearful,neutral,1,1,1
11_06_01_01_02,03-01-06-01-01-02-11.wav,11,male,6,fearful,neutral,1,1,2
11_06_01_02_01,03-01-06-01-02-01-11.wav,11,male,6,fearful,neutral,1,2,1
11_06_01_02_02,03-01-06-01-02-02-11.wav,11,male,6,fearful,neutral,1,2,2
11_06_02_01_01,03-01-06-02-01-01-11.wav,11,male,6,fearful,neutral,2,1,1
11_06_02_01_02,03-01-06-02-01-02-11.wav,11,male,6,fearful,neutral,2,1,2
11_06_02_02_01,03-01-06-02-02-01-11.wav,11,male,6,fearful,neutral,2,2,1
11_06_02_02_02,03-01-06-02-02-02-11.wav,11,male,6,fearful,neutral,2,2,2
11_07_01_01_01,03-01-07-01-01-01-11.wav,11,male,7,disgust,neutral,1,1,1
11_07_01_01_02,03-01-07-01-01-02-11.wav,11,male,7,disgust,neutral,1,1,2
11_07_01_02_01,03-01-07-01-02-01-11.wav,11,male,7,disgust,neutral,1,2,1
11_07_01_02_02,03-01-07-01-02-02-11.wav,11,male,7,disgust,neutral,1,2,2
11_07_02_01_01,03-01-07-02-01-01-11.wav,11,male,7,disgust,neutral,2,1,1
11_07_02_01_02,03-01-07-02-01-02-11.wav,11,male,7,disgust,neutral,2,1,2
11_07_02_02_01,03-01-07-02-02-01-11.wav,11,male,7,disgust,neutral,2,2,1
11_07_02_02_02,03-01-07-02-02-02-11.wav,11,male,7,disgust,neutral,2,2,2
11_08_01_01_01,03-01-08-01-01-01-11.wav,11,male,8,surprised,neutral,1,1,1
11_08_01_01_02,03-01-08-01-01-02-11.wav,11,male,8,surprised,neutral,1,1,2
11_08_01_02_01,03-01-08-01-02-01-11.wav,11,male,8,surprised,neutral,1,2,1
11_08_01_02_02,03-01-08-01-02-02-11.wav,11,male,8,surprised,neutral,1,2,2
11_08_02_01_01,03-01-08-02-01-01-11.wav,11,male,8,surprised,neutral,2,1,1
11_08_02_01_02,03-01-08-02-01-02-11.wav,11,male,8,surprised,neutral,2,1,2
11_08_02_02_01,03-01-08-02-02-01-11.wav,11,male,8,surprised,neutral,2,2,1
11_08_02_02_02,03-01-08-02-02-02-11.wav,11,male,8,surprised,neutral,2,2,2
12_01_01_01_01,03-01-01-01-01-01-12.wav,12,female,1,neutral,neutral,1,1,1
12_01_01_01_02,03-01-01-01-01-02-12.wav,12,female,1,neutral,neutral,1,1,2
12_01_01_02_01,03-01-01-01-02-01-12.wav,12,female,1,neutral,neutral,1,2,1
12_01_01_02_02,03-01-01-01-02-02-12.wav,12,female,1,neutral,neutral,1,2,2
12_02_01_01_01,03-01-02-01-01-01-12.wav,12,female,2,calm,neutral,1,1,1
12_02_01_01_02,03-01-02-01-01-02-12.wav,12,female,2,calm,neutral,1,1,2
12_02_01_02_01,03-01-02-01-02-01-12.wav,12,female,2,calm,neutral,1,2,1
12_02_01_02_02,03-01-02-01-02-02-12.wav,12,female,2,calm,neutral,1,2,2
12_02_02_01_01,03-01-02-02-01-01-12.wav,12,female,2,calm,neutral,2,1,1
12_02_02_01_02,03-01-02-02-01-02-12.wav,12,female,2,calm,neutral,2,1,2
12_02_02_02_01,03-01-02-02-02-01-12.wav,12,female,2,calm,neutral,2,2,1
12_02_02_02_02,03-01-02-02-02-02-12.wav,12,female,2,calm,neutral,2,2,2
12_03_01_01_01,03-01-03-01-01-01-12.wav,12,female,3,happy,happy,1,1,1
12_03_01_01_02,03-01-03-01-01-02-12.wav,12,female,3,happy,happy,1,1,2
12_03_01_02_01,03-01-03-01-02-01-12.wav,12,female,3,happy,happy,1,2,1
12_03_01_02_02,03-01-03-01-02-02-12.wav,12,female,3,happy,happy,1,2,2
12_03_02_01_01,03-01-03-02-01-01-12.wav,12,female,3,happy,happy,2,1,1
12_03_02_01_02,03-01-03-02-01-02-12.wav,12,female,3,happy,happy,2,1,2
12_03_02_02_01,03-01-03-02-02-01-12.wav,12,female,3,happy,happy,2,2,1
12_03_02_02_02,03-01-03-02-02-02-12.wav,12,female,3,happy,happy,2,2,2
12_04_01_01_01,03-01-04-01-01-01-12.wav,12,female,4,sad,sad,1,1,1
12_04_01_01_02,03-01-04-01-01-02-12.wav,12,female,4,sad,sad,1,1,2
12_04_01_02_01,03-01-04-01-02-01-12.wav,12,female,4,sad,sad,1,2,1
12_04_01_02_02,03-01-04-01-02-02-12.wav,12,female,4,sad,sad,1,2,2
12_04_02_01_01,03-01-04-02-01-01-12.wav,12,female,4,sad,sad,2,1,1
12_04_02_01_02,03-01-04-02-01-02-12.wav,12,female,4,sad,sad,2,1,2
12_04_02_02_01,03-01-04-02-02-01-12.wav,12,female,4,sad,sad,2,2,1
12_04_02_02_02,03-01-04-02-02-02-12.wav,12,female,4,sad,sad,2,2,2
12_05_01_01_01,03-01-05-01-01-01-12.wav,12,female,5,angry,angry,1,1,1
12_05_01_01_02,03-01-05-01-01-02-12.wav,12,female,5,angry,angry,1,1,2
12_05_01_02_01,03-01-05-01-02-01-12.wav,12,female,5,angry,angry,1,2,1
12_05_01_02_02,03-01-05-01-02-02-12.wav,12,female,5,angry,angry,1,2,2
12_05_02_01_01,03-01-05-02-01-01-12.wav,12,female,5,angry,angry,2,1,1
12_05_02_01_02,03-01-05-02-01-02-12.wav,12,female,5,angry,angry,2,1,2
12_05_02_02_01,03-01-05-02-02-01-12.wav,12,female,5,angry,angry,2,2,1
12_05_02_02_02,03-01-05-02-02-02-12.wav,12,female,5,angry,angry,2,2,2
12_06_01_01_01,03-01-06-01-01-01-12.wav,12,female,6,fearful,neutral,1,1,1
12_06_01_01_02,03-01-06-01-01-02-12.wav,12,female,6,fearful,neutral,1,1,2
12_06_01_02_01,03-01-06-01-02-01-12.wav,12,female,6,fearful,neutral,1,2,1
12_06_01_02_02,03-01-06-01-02-02-12.wav,12,female,6,fearful,neutral,1,2,2
12_06_02_01_01,03-01-06-02-01-01-12.wav,12,female,6,fearful,neutral,2,1,1
12_06_02_01_02,03-01-06-02-01-02-12.wav,12,female,6,fearful,neutral,2,1,2
12_06_02_02_01,03-01-06-02-02-01-12.wav,12,female,6,fearful,neutral,2,2,1
12_06_02_02_02,03-01-06-02-02-02-12.wav,12,female,6,fearful,neutral,2,2,2
12_07_01_01_01,03-01-07-01-01-01-12.wav,12,female,7,disgust,neutral,1,1,1
12_07_01_01_02,03-01-07-01-01-02-12.wav,12,female,7,disgust,neutral,1,1,2
12_07_01_02_01,03-01-07-01-02-01-12.wav,12,female,7,disgust,neutral,1,2,1
12_07_01_02_02,03-01-07-01-02-02-12.wav,12,female,7,disgust,neutral,1,2,2
12_07_02_01_01,03-01-07-02-01-01-12.wav,12,female,7,disgust,neutral,2,1,1
12_07_02_01_02,03-01-07-02-01-02-12.wav,12,female,7,disgust,neutral,2,1,2
12_07_02_02_01,03-01-07-02-02-01-12.wav,12,female,7,disgust,neutral,2,2,1
12_07_02_02_02,03-01-07-02-02-02-12.wav,12,female,7,disgust,neutral,2,2,2
12_08_01_01_01,03-01-08-01-01-01-12.wav,12,female,8,surprised,neutral,1,1,1
12_08_01_01_02,03-01-08-01-01-02-12.wav,12,female,8,surprised,neutral,1,1,2
12_08_01_02_01,03-01-08-01-02-01-12.wav,12,female,8,surprised,neutral,1,2,1
12_08_01_02_02,03-01-08-01-02-02-12.wav,12,female,8,surprised,neutral,1,2,2
12_08_02_01_01,03-01-08-02-01-01-12.wav,12,female,8,surprised,neutral,2,1,1
12_08_02_01_02,03-01-08-02-01-02-12.wav,12,female,8,surprised,neutral,2,1,2
12_08_02_02_01,03-01-08-02-02-01-12.wav,12,female,8,surprised,neutral,2,2,1
12_08_02_02_02,03-01-08-02-02-02-12.wav,12,female,8,surprised,neutral,2,2,2
13_01_01_01_01,03-01-01-01-01-01-13.wav,13,male,1,neutral,neutral,1,1,1
13_01_01_01_02,03-01-01-01-01-02-13.wav,13,male,1,neutral,neutral,1,1,2
13_01_01_02_01,03-01-01-01-02-01-13.wav,13,male,1,neutral,neutral,1,2,1
13_01_01_02_02,03-01-01-01-02-02-13.wav,13,male,1,neutral,neutral,1,2,2
13_02_01_01_01,03-01-02-01-01-01-13.wav,13,male,2,calm,neutral,1,1,1
13_02_01_01_02,03-01-02-01-01-02-13.wav,13,male,2,calm,neutral,1,1,2
13_02_01_02_01,03-01-02-01-02-01-13.wav,13,male,2,calm,neutral,1,2,1
13_02_01_02_02,03-01-02-01-02-02-13.wav,13,male,2,calm,neutral,1,2,2
13_02_02_01_01,03-01-02-02-01-01-13.wav,13,male,2,calm,neutral,2,1,1
13_02_02_01_02,03-01-02-02-01-02-13.wav,13,male,2,calm,neutral,2,1,2
13_02_02_02_01,03-01-02-02-02-01-13.wav,13,male,2,calm,neutral,2,2,1
13_02_02_02_02,03-01-02-02-02-02-13.wav,13,male,2,calm,neutral,2,2,2
13_03_01_01_01,03-01-03-01-01-01-13.wav,13,male,3,happy,happy,1,1,1
13_03_01_01_02,03-01-03-01-01-02-13.wav,13,male,3,happy,happy,1,1,2
13_03_01_02_01,03-01-03-01-02-01-13.wav,13,male,3,happy,happy,1,2,1
13_03_01_02_02,03-01-03-01-02-02-13.wav,13,male,3,happy,happy,1,2,2
13_03_02_01_01,03-01-03-02-01-01-13.wav,13,male,3,happy,happy,2,1,1
13_03_02_01_02,03-01-03-02-01-02-13.wav,13,male,3,happy,happy,2,1,2
13_03_02_02_01,03-01-03-02-02-01-13.wav,13,male,3,happy,happy,2,2,1
13_03_02_02_02,03-01-03-02-02-02-13.wav,13,male,3,happy,happy,2,2,2
13_04_01_01_01,03-01-04-01-01-01-13.wav,13,male,4,sad,sad,1,1,1
13_04_01_01_02,03-01-04-01-01-02-13.wav,13,male,4,sad,sad,1,1,2
13_04_01_02_01,03-01-04-01-02-01-13.wav,13,male,4,sad,sad,1,2,1
13_04_01_02_02,03-01-04-01-02-02-13.wav,13,male,4,sad,sad,1,2,2
13_04_02_01_01,03-01-04-02-01-01-13.wav,13,male,4,sad,sad,2,1,1
13_04_02_01_02,03-01-04-02-01-02-13.wav,13,male,4,sad,sad,2,1,2
13_04_02_02_01,03-01-04-02-02-01-13.wav,13,male,4,sad,sad,2,2,1
13_04_02_02_02,03-01-04-02-02-02-13.wav,13,male,4,sad,sad,2,2,2
13_05_01_01_01,03-01-05-01-01-01-13.wav,13,male,5,angry,angry,1,1,1
13_05_01_01_02,03-01-05-01-01-02-13.wav,13,male,5,angry,angry,1,1,2
13_05_01_02_01,03-01-05-01-02-01-13.wav,13,male,5,angry,angry,1,2,1
13_05_01_02_02,03-01-05-01-02-02-13.wav,13,male,5,angry,angry,1,2,2
13_05_02_01_01,03-01-05-02-01-01-13.wav,13,male,5,angry,angry,2,1,1
13_05_02_01_02,03-01-05-02-01-02-13.wav,13,male,5,angry,angry,2,1,2
13_05_02_02_01,03-01-05-02-02-01-13.wav,13,male,5,angry,angry,2,2,1
13_05_02_02_02,03-01-05-02-02-02-13.wav,13,male,5,angry,angry,2,2,2
13_06_01_01_01,03-01-06-01-01-01-13.wav,13,male,6,fearful,neutral,1,1,1
13_06_01_01_02,03-01-06-01-01-02-13.wav,13,male,6,fearful,neutral,1,1,2
13_06_01_02_01,03-01-06-01-02-01-13.wav,13,male,6,fearful,neutral,1,2,1
13_06_01_02_02,03-01-06-01-02-02-13.wav,13,male,6,fearful,neutral,1,2,2
13_06_02_01_01,03-01-06-02-01-01-13.wav,13,male,6,fearful,neutral,2,1,1
13_06_02_01_02,03-01-06-02-01-02-13.wav,13,male,6,fearful,neutral,2,1,2
13_06_02_02_01,03-01-06-02-02-01-13.wav,13,male,6,fearful,neutral,2,2,1
13_06_02_02_02,03-01-06-02-02-02-13.wav,13,male,6,fearful,neutral,2,2,2
13_07_01_01_01,03-01-07-01-01-01-13.wav,13,male,7,disgust,neutral,1,1,1
13_07_01_01_02,03-01-07-01-01-02-13.wav,13,male,7,disgust,neutral,1,1,2
13_07_01_02_01,03-01-07-01-02-01-13.wav,13,male,7,disgust,neutral,1,2,1
13_07_01_02_02,03-01-07-01-02-02-13.wav,13,male,7,disgust,neutral,1,2,2
13_07_02_01_01,03-01-07-02-01-01-13.wav,13,male,7,disgust,neutral,2,1,1
13_07_02_01_02,03-01-07-02-01-02-13.wav,13,male,7,disgust,neutral,2,1,2
13_07_02_02_01,03-01-07-02-02-01-13.wav,13,male,7,disgust,neutral,2,2,1
13_07_02_02_02,03-01-07-02-02-02-13.wav,13,male,7,disgust,neutral,2,2,2
13_08_01_01_01,03-01-08-01-01-01-13.wav,13,male,8,surprised,neutral,1,1,1
13_08_01_01_02,03-01-08-01-01-02-13.wav,13,male,8,surprised,neutral,1,1,2
13_08_01_02_01,03-01-08-01-02-01-13.wav,13,male,8,surprised,neutral,1,2,1
13_08_01_02_02,03-01-08-01-02-02-13.wav,13,male,8,surprised,neutral,1,2,2
13_08_02_01_01,03-01-08-02-01-01-13.wav,13,male,8,surprised,neutral,2,1,1
13_08_02_01_02,03-01-08-02-01-02-13.wav,13,male,8,surprised,neutral,2,1,2
13_08_02_02_01,03-01-08-02-02-01-13.wav,13,male,8,surprised,neutral,2,2,1
13_08_02_02_02,03-01-08-02-02-02-13.wav,13,male,8,surprised,neutral,2,2,2
14_01_01_01_01,03-01-01-01-01-01-14.wav,14,female,1,neutral,neutral,1,1,1
14_01_01_01_02,03-01-01-01-01-02-14.wav,14,female,1,neutral,neutral,1,1,2
14_01_01_02_01,03-01-01-01-02-01-14.wav,14,female,1,neutral,neutral,1,2,1
14_01_01_02_02,03-01-01-01-02-02-14.wav,14,female,1,neutral,neutral,1,2,2
14_02_01_01_01,03-01-02-01-01-01-14.wav,14,female,2,calm,neutral,1,1,1
14_02_01_01_02,03-01-02-01-01-02-14.wav,14,female,2,calm,neutral,1,1,2
14_02_01_02_01,03-01-02-01-02-01-14.wav,14,female,2,calm,neutral,1,2,1
14_02_01_02_02,03-01-02-01-02-02-14.wav,14,female,2,calm,neutral,1,2,2
14_02_02_01_01,03-01-02-02-01-01-14.wav,14,female,2,calm,neutral,2,1,1
14_02_02_01_02,03-01-02-02-01-02-14.wav,14,female,2,calm,neutral,2,1,2
14_02_02_02_01,03-01-02-02-02-01-14.wav,14,female,2,calm,neutral,2,2,1
14_02_02_02_02,03-01-02-02-02-02-14.wav,14,female,2,calm,neutral,2,2,2
14_03_01_01_01,03-01-03-01-01-01-14.wav,14,female,3,happy,happy,1,1,1
14_03_01_01_02,03-01-03-01-01-02-14.wav,14,female,3,happy,happy,1,1,2
14_03_01_02_01,03-01-03-01-02-01-14.wav,14,female,3,happy,happy,1,2,1
14_03_01_02_02,03-01-03-01-02-02-14.wav,14,female,3,happy,happy,1,2,2
14_03_02_01_01,03-01-03-02-01-01-14.wav,14,female,3,happy,happy,2,1,1
14_03_02_01_02,03-01-03-02-01-02-14.wav,14,female,3,happy,happy,2,1,2
14_03_02_02_01,03-01-03-02-02-01-14.wav,14,female,3,happy,happy,2,2,1
14_03_02_02_02,03-01-03-02-02-02-14.wav,14,female,3,happy,happy,2,2,2
14_04_01_01_01,03-01-04-01-01-01-14.wav,14,female,4,sad,sad,1,1,1
14_04_01_01_02,03-01-04-01-01-02-14.wav,14,female,4,sad,sad,1,1,2
14_04_01_02_01,03-01-04-01-02-01-14.wav,14,female,4,sad,sad,1,2,1
14_04_01_02_02,03-01-04-01-02-02-14.wav,14,female,4,sad,sad,1,2,2
14_04_02_01_01,03-01-04-02-01-01-14.wav,14,female,4,sad,sad,2,1,1
14_04_02_01_02,03-01-04-02-01-02-14.wav,14,female,4,sad,sad,2,1,2
14_04_02_02_01,03-01-04-02-02-01-14.wav,14,female,4,sad,sad,2,2,1
14_04_02_02_02,03-01-04-02-02-02-14.wav,14,female,4,sad,sad,2,2,2
14_05_01_01_01,03-01-05-01-01-01-14.wav,14,female,5,angry,angry,1,1,1
14_05_01_01_02,03-01-05-01-01-02-14.wav,14,female,5,angry,angry,1,1,2
14_05_01_02_01,03-01-05-01-02-01-14.wav,14,female,5,angry,angry,1,2,1
14_05_01_02_02,03-01-05-01-02-02-14.wav,14,female,5,angry,angry,1,2,2
14_05_02_01_01,03-01-05-02-01-01-14.wav,14,female,5,angry,angry,2,1,1
14_05_02_01_02,03-01-05-02-01-02-14.wav,14,female,5,angry,angry,2,1,2
14_05_02_02_01,03-01-05-02-02-01-14.wav,14,female,5,angry,angry,2,2,1
14_05_02_02_02,03-01-05-02-02-02-14.wav,14,female,5,angry,angry,2,2,2
14_06_01_01_01,03-01-06-01-01-01-14.wav,14,female,6,fearful,neutral,1,1,1
14_06_01_01_02,03-01-06-01-01-02-14.wav,14,female,6,fearful,neutral,1,1,2
14_06_01_02_01,03-01-06-01-02-01-14.wav,14,female,6,fearful,neutral,1,2,1
14_06_01_02_02,03-01-06-01-02-02-14.wav,14,female,6,fearful,neutral,1,2,2
14_06_02_01_01,03-01-06-02-01-01-14.wav,14,female,6,fearful,neutral,2,1,1
14_06_02_01_02,03-01-06-02-01-02-14.wav,14,female,6,fearful,neutral,2,1,2
14_06_02_02_01,03-01-06-02-02-01-14.wav,14,female,6,fearful,neutral,2,2,1
14_06_02_02_02,03-01-06-02-02-02-14.wav,14,female,6,fearful,neutral,2,2,2
14_07_01_01_01,03-01-07-01-01-01-14.wav,14,female,7,disgust,neutral,1,1,1
14_07_01_01_02,03-01-07-01-01-02-14.wav,14,female,7,disgust,neutral,1,1,2
14_07_01_02_01,03-01-07-01-02-01-14.wav,14,female,7,disgust,neutral,1,2,1
14_07_01_02_02,03-01-07-01-02-02-14.wav,14,female,7,disgust,neutral,1,2,2
14_07_02_01_01,03-01-07-02-01-01-14.wav,14,female,7,disgust,neutral,2,1,1
14_07_02_01_02,03-01-07-02-01-02-14.wav,14,female,7,disgust,neutral,2,1,2
14_07_02_02_01,03-01-07-02-02-01-14.wav,14,female,7,disgust,neutral,2,2,1
14_07_02_02_02,03-01-07-02-02-02-14.wav,14,female,7,disgust,neutral,2,2,2
14_08_01_01_01,03-01-08-01-01-01-14.wav,14,female,8,surprised,neutral,1,1,1
14_08_01_01_02,03-01-08-01-01-02-14.wav,14,female,8,surprised,neutral,1,1,2
14_08_01_02_01,03-01-08-01-02-01-14.wav,14,female,8,surprised,neutral,1,2,1
14_08_01_02_02,03-01-08-01-02-02-14.wav,14,female,8,surprised,neutral,1,2,2
14_08_02_01_01,03-01-08-02-01-01-14.wav,14,female,8,surprised,neutral,2,1,1
14_08_02_01_02,03-01-08-02-01-02-14.wav,14,female,8,surprised,neutral,2,1,2
14_08_02_02_01,03-01-08-02-02-01-14.wav,14,female,8,surprised,neutral,2,2,1
14_08_02_02_02,03-01-08-02-02-02-14.wav,14,female,8,surprised,neutral,2,2,2
15_01_01_01_01,03-01-01-01-01-01-15.wav,15,male,1,neutral,neutral,1,1,1
15_01_01_01_02,03-01-01-01-01-02-15.wav,15,male,1,neutral,neutral,1,1,2
15_01_01_02_01,03-01-01-01-02-01-15.wav,15,male,1,neutral,neutral,1,2,1
15_01_01_02_02,03-01-01-01-02-02-15.wav,15,male,1,neutral,neutral,1,2,2
15_02_01_01_01,03-01-02-01-01-01-15.wav,15,male,2,calm,neutral,1,1,1
15_02_01_01_02,03-01-02-01-01-02-15.wav,15,male,2,calm,neutral,1,1,2
15_02_01_02_01,03-01-02-01-02-01-15.wav,15,male,2,calm,neutral,1,2,1
15_02_01_02_02,03-01-02-01-02-02-15.wav,15,male,2,calm,neutral,1,2,2
15_02_02_01_01,03-01-02-02-01-01-15.wav,15,male,2,calm,neutral,2,1,1
15_02_02_01_02,03-01-02-02-01-02-15.wav,15,male,2,calm,neutral,2,1,2
15_02_02_02_01,03-01-02-02-02-01-15.wav,15,male,2,calm,neutral,2,2,1
15_02_02_02_02,03-01-02-02-02-02-15.wav,15,male,2,calm,neutral,2,2,2
15_03_01_01_01,03-01-03-01-01-01-15.wav,15,male,3,happy,happy,1,1,1
15_03_01_01_02,03-01-03-01-01-02-15.wav,15,male,3,happy,happy,1,1,2
15_03_01_02_01,03-01-03-01-02-01-15.wav,15,male,3,happy,happy,1,2,1
15_03_01_02_02,03-01-03-01-02-02-15.wav,15,male,3,happy,happy,1,2,2
15_03_02_01_01,03-01-03-02-01-01-15.wav,15,male,3,happy,happy,2,1,1
15_03_02_01_02,03-01-03-02-01-02-15.wav,15,male,3,happy,happy,2,1,2
15_03_02_02_01,03-01-03-02-02-01-15.wav,15,male,3,happy,happy,2,2,1
15_03_02_02_02,03-01-03-02-02-02-15.wav,15,male,3,happy,happy,2,2,2
15_04_01_01_01,03-01-04-01-01-01-15.wav,15,male,4,sad,sad,1,1,1
15_04_01_01_02,03-01-04-01-01-02-15.wav,15,male,4,sad,sad,1,1,2
15_04_01_02_01,03-01-04-01-02-01-15.wav,15,male,4,sad,sad,1,2,1
15_04_01_02_02,03-01-04-01-02-02-15.wav,15,male,4,sad,sad,1,2,2
15_04_02_01_01,03-01-04-02-01-01-15.wav,15,male,4,sad,sad,2,1,1
15_04_02_01_02,03-01-04-02-01-02-15.wav,15,male,4,sad,sad,2,1,2
15_04_02_02_01,03-01-04-02-02-01-15.wav,15,male,4,sad,sad,2,2,1
15_04_02_02_02,03-01-04-02-02-02-15.wav,15,male,4,sad,sad,2,2,2
15_05_01_01_01,03-01-05-01-01-01-15.wav,15,male,5,angry,angry,1,1,1
15_05_01_01_02,03-01-05-01-01-02-15.wav,15,male,5,angry,angry,1,1,2
15_05_01_02_01,03-01-05-01-02-01-15.wav,15,male,5,angry,angry,1,2,1
15_05_01_02_02,03-01-05-01-02-02-15.wav,15,male,5,angry,angry,1,2,2
15_05_02_01_01,03-01-05-02-01-01-15.wav,15,male,5,angry,angry,2,1,1
15_05_02_01_02,03-01-05-02-01-02-15.wav,15,male,5,angry,angry,2,1,2
15_05_02_02_01,03-01-05-02-02-01-15.wav,15,male,5,angry,angry,2,2,1
15_05_02_02_02,03-01-05-02-02-02-15.wav,15,male,5,angry,angry,2,2,2
15_06_01_01_01,03-01-06-01-01-01-15.wav,15,male,6,fearful,neutral,1,1,1
15_06_01_01_02,03-01-06-01-01-02-15.wav,15,male,6,fearful,neutral,1,1,2
15_06_01_02_01,03-01-06-01-02-01-15.wav,15,male,6,fearful,neutral,1,2,1
15_06_01_02_02,03-01-06-01-02-02-15.wav,15,male,6,fearful,neutral,1,2,2
15_06_02_01_01,03-01-06-02-01-01-15.wav,15,male,6,fearful,neutral,2,1,1
15_06_02_01_02,03-01-06-02-01-02-15.wav,15,male,6,fearful,neutral,2,1,2
15_06_02_02_01,03-01-06-02-02-01-15.wav,15,male,6,fearful,neutral,2,2,1
15_06_02_02_02,03-01-06-02-02-02-15.wav,15,male,6,fearful,neutral,2,2,2
15_07_01_01_01,03-01-07-01-01-01-15.wav,15,male,7,disgust,neutral,1,1,1
15_07_01_01_02,03-01-07-01-01-02-15.wav,15,male,7,disgust,neutral,1,1,2
15_07_01_02_01,03-01-07-01-02-01-15.wav,15,male,7,disgust,neutral,1,2,1
15_07_01_02_02,03-01-07-01-02-02-15.wav,15,male,7,disgust,neutral,1,2,2
15_07_02_01_01,03-01-07-02-01-01-15.wav,15,male,7,disgust,neutral,2,1,1
15_07_02_01_02,03-01-07-02-01-02-15.wav,15,male,7,disgust,neutral,2,1,2
15_07_02_02_01,03-01-07-02-02-01-15.wav,15,male,7,disgust,neutral,2,2,1
15_07_02_02_02,03-01-07-02-02-02-15.wav,15,male,7,disgust,neutral,2,2,2
15_08_01_01_01,03-01-08-01-01-01-15.wav,15,male,8,surprised,neutral,1,1,1
15_08_01_01_02,03-01-08-01-01-02-15.wav,15,male,8,surprised,neutral,1,1,2
15_08_01_02_01,03-01-08-01-02-01-15.wav,15,male,8,surprised,neutral,1,2,1
15_08_01_02_02,03-01-08-01-02-02-15.wav,15,male,8,surprised,neutral,1,2,2
15_08_02_01_01,03-01-08-02-01-01-15.wav,15,male,8,surprised,neutral,2,1,1
15_08_02_01_02,03-01-08-02-01-02-15.wav,15,male,8,surprised,neutral,2,1,2
15_08_02_02_01,03-01-08-02-02-01-15.wav,15,male,8,surprised,neutral,2,2,1
15_08_02_02_02,03-01-08-02-02-02-15.wav,15,male,8,surprised,neutral,2,2,2
16_01_01_01_01,03-01-01-01-01-01-16.wav,16,female,1,neutral,neutral,1,1,1
16_01_01_01_02,03-01-01-01-01-02-16.wav,16,female,1,neutral,neutral,1,1,2
16_01_01_02_01,03-01-01-01-02-01-16.wav,16,female,1,neutral,neutral,1,2,1
16_01_01_02_02,03-01-01-01-02-02-16.wav,16,female,1,neutral,neutral,1,2,2
16_02_01_01_01,03-01-02-01-01-01-16.wav,16,female,2,calm,neutral,1,1,1
